,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.005096994592465991,0.0713932391229449,0.0683580037809737,0.07061032357564939,0.08321833016523464,0.07342861001585896,1.0
1,39 days,0.006222446244880806,0.0788824837646534,0.07842874911564018,0.08051865361719199,0.08321833016523464,0.08393463141022027,1.0
2,46 days,0.0066102985877934985,0.08130374276620664,0.08124703301973153,0.08306732806653465,0.08321833016523464,0.08667363416556488,1.0
3,53 days,0.006377443849988208,0.07985889962920982,0.07978395265063025,0.08144944793704238,0.08233623196395039,0.08491552960182391,1.0
4,60 days,0.006348008936449373,0.07967439322925135,0.07960962044531635,0.08104010660909186,0.08233623196395039,0.08446848229407423,1.0
5,67 days,0.006475690155127827,0.08047167299819127,0.08037737500865796,0.08164987429867859,0.08233623196395039,0.08513340389891762,1.0
6,74 days,0.006600268108633896,0.08124203412417673,0.08112846125968523,0.08237541676396132,0.08517857378969108,0.08592408298255587,1.0
7,81 days,0.006570369888727223,0.08105781818385703,0.08093009145326754,0.08228284552971102,0.08517857378969108,0.08582396357320951,1.0
8,88 days,0.006688326447075113,0.08178218905773502,0.08168803038741564,0.08303869973043779,0.08517857378969108,0.08664348399742958,1.0
9,95 days,0.007229440894060865,0.08502611889331928,0.08464858151826903,0.08584009949795589,0.08596394429036404,0.0897221819402801,1.0
10,102 days,0.007003212579461555,0.08368519928554603,0.08326248941800594,0.08459219768993044,0.08114631950496536,0.08836366791783598,1.0
11,109 days,0.006626863019792495,0.08140554661564835,0.08087578094266985,0.08234395861961091,0.08002765957304106,0.08592327875178042,1.0
12,116 days,0.00677750853202618,0.08232562500234164,0.08185020292091959,0.08324180662145625,0.08112673246322688,0.0868963740478526,1.0
13,123 days,0.007069265589718978,0.0840789247654784,0.08358585996111631,0.08498523921614927,0.08112673246322688,0.08879902396097851,1.0
14,130 days,0.00703930086057216,0.08390054147961239,0.08343361286404101,0.08506664892164524,0.08112673246322688,0.08888917064316659,1.0
15,137 days,0.007825168790973022,0.08845998412261344,0.08784072430883086,0.08948453181994195,0.08986348247843047,0.09373881398674798,1.0
16,144 days,0.008558851621865551,0.09251406175206854,0.09221738358837411,0.09393800163356644,0.09699009800688885,0.09860091723442957,1.0
17,151 days,0.008917753177328838,0.09443385609689375,0.094328242923694,0.09622560194370461,0.09699009800688885,0.10110094042677215,1.0
18,158 days,0.008816748015787667,0.09389753998794466,0.09374731843941307,0.0959694935191013,0.09699009800688885,0.10082035572348669,1.0
19,165 days,0.008361565759693615,0.09144159753467573,0.09126896858951417,0.09395304251094859,0.09256473401391756,0.09859880480136407,1.0
20,172 days,0.007795842991695786,0.08829407110160788,0.08821215853411206,0.09138032178317344,0.08951036611399792,0.09576101555490531,1.0
21,179 days,0.007028446340719991,0.08383582969542314,0.0836023246953505,0.08741806810407493,0.08925347042564895,0.09142967506285625,1.0
22,186 days,0.006714326497303039,0.08194099399752873,0.0817698479784653,0.08676627364140063,0.08925347042564895,0.09071430682116703,1.0
23,193 days,0.009184310408158139,0.09583480791527751,0.09271415646674312,0.09993650123035415,0.08930576170054602,0.10564803530659327,1.0
24,200 days,0.0179633896612329,0.1340275705264887,0.12085458924599149,0.13229187682720228,0.08930576170054602,0.1443865775075041,0.8
25,207 days,0.03728003093603703,0.19308037429018265,0.1683089381853058,0.18623843874608847,0.15443407830018158,0.21320559556023444,0.6000000000000001
26,214 days,0.06298891447943991,0.25097592410316955,0.22709330822883672,0.255551811450765,0.25128724409823866,0.30468258043458524,0.4
27,221 days,0.090474287345053,0.3007894402153324,0.28676465790212763,0.3276768591239703,0.35898628002007993,0.4020926558837449,0.2
28,228 days,0.11289475274487187,0.33599814396045685,0.3313212281179946,0.3849089456450619,0.4237456931347789,0.4816373012060628,0.0
29,235 days,0.12702472087047803,0.35640527615409684,0.3558758964103433,0.42114165486529986,0.4324507901994283,0.5345087411554589,0.0
30,242 days,0.13128475485038757,0.3623323817303493,0.3621791631545527,0.43743428433879,0.4404494273875309,0.5599734958955876,0.0
31,249 days,0.13652189520284858,0.3694886942828543,0.3690208719818417,0.4498348769310218,0.4405945109056394,0.5807550573964612,0.0
32,256 days,0.11396154259735405,0.3375819050206247,0.32845485612272424,0.42246042626755514,0.4404494273875309,0.5388800965058289,0.0
33,263 days,0.08986942640001278,0.29978229834333575,0.2771167548389948,0.38267377386123913,0.4324507901994283,0.4808389763995607,0.2
34,270 days,0.08039091140385443,0.283532910618599,0.26187879018101834,0.3776527262893149,0.40734555233980724,0.47279424431558686,0.2
35,277 days,0.05684347120028606,0.2384186888653783,0.20829249816770468,0.3236386817644554,0.3130587467492391,0.3970750229871256,0.4
36,284 days,0.028845641660374406,0.1698400472808884,0.1565260321634852,0.2745677377090553,0.24166124887405932,0.3234083617770172,0.4
37,291 days,0.045009746438973555,0.21215500568917425,0.18813609519686694,0.2919878989755213,0.24166124887405932,0.3492271307418492,0.4
38,298 days,0.05634158133686069,0.23736381640187007,0.21901436108489936,0.3083768495131314,0.32360600156210945,0.37146701337856874,0.2
39,305 days,0.0516701326446821,0.22731065229038894,0.20965346397157036,0.28089202783781486,0.26992144396322515,0.331567689810034,0.2
40,312 days,0.05834448392291729,0.24154602858030452,0.2328643132657812,0.29262859752688,0.26992144396322515,0.34605663406546183,0.0
41,319 days,0.05773902607173206,0.240289463089275,0.2306288232878505,0.27375338946515987,0.26992144396322515,0.32291304278229027,0.2
42,326 days,0.039036843606833474,0.19757743698821856,0.1909028780465733,0.2224856683762751,0.22906205320855916,0.25385608140606,0.4
43,333 days,0.02651804790436485,0.16284363022349033,0.1534133656090696,0.17374082634417473,0.14601789551033678,0.19328231266290022,0.6000000000000001
44,340 days,0.016625241990262087,0.12893890797684804,0.11635056221759951,0.12874257398430644,0.14382094763714495,0.14006811187407275,0.8
45,347 days,0.008581231761638209,0.09263493812616387,0.08048279262842817,0.08791443328497148,0.07988179140160767,0.09337725376669583,1.0
46,354 days,0.005467315176266057,0.07394129547327431,0.06169005083050037,0.06650925245544415,0.04493018216388364,0.06982708697693096,1.0
47,361 days,0.00217891429344675,0.04667884203198222,0.04358423405032772,0.04747267641639172,0.04493018216388364,0.0488042591479522,1.0
