,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.003955539494021059,0.06289307985797053,0.0601058251290644,0.062101976507970016,0.06563225276946032,0.06428173672311759,1.0
1,39 days,0.004850843222897882,0.06964799511039699,0.06911963186121364,0.07101835457716134,0.06959947064995956,0.07367265268756715,1.0
2,46 days,0.004973972514606796,0.07052639587138135,0.07000352580750224,0.07169383247453684,0.0729768601368371,0.07439898736038976,1.0
3,53 days,0.004366049884780243,0.06607609162760948,0.06586608894918107,0.06744950201010874,0.06563225276946032,0.06981706647522139,1.0
4,60 days,0.004390134025645888,0.06625808649248699,0.06605520178793087,0.06739000839078835,0.06533478467285828,0.06975347695973212,1.0
5,67 days,0.004713822762747525,0.0686572848483504,0.06853918206036885,0.06970609643032195,0.07242047564463956,0.07223197805158882,1.0
6,74 days,0.004664748117521704,0.0682989613209579,0.0681952211069909,0.06937954348649102,0.07171730532502305,0.071880385165035,1.0
7,81 days,0.0044237015631399795,0.06651091311311234,0.06640678351340304,0.06768121923946764,0.06533478467285828,0.07005901933832286,1.0
8,88 days,0.004637415467861266,0.06809857170206483,0.06799920236347541,0.06922288748977323,0.07171730532502305,0.07171164463513838,1.0
9,95 days,0.00499908461058142,0.07070420504171884,0.07056216567408997,0.07174024291425246,0.07215663290462498,0.0744195133144222,1.0
10,102 days,0.004376531967328262,0.06615536234749426,0.06518907819198297,0.06656016119934863,0.07171730532502305,0.06891681955996594,1.0
11,109 days,0.004045015809497972,0.06360043875240148,0.06259922959502232,0.06408696224780276,0.06448523890172025,0.06627318501636656,1.0
12,116 days,0.00407069255949493,0.06380197927568494,0.06280164713080598,0.06426761113834234,0.06538848335441806,0.06646616178655806,1.0
13,123 days,0.003908889117226385,0.06252110937296607,0.061613929823460895,0.06312364004234194,0.06538848335441806,0.06523859559117423,1.0
14,130 days,0.003732720547331027,0.06109599452771865,0.06042340753565106,0.061991468865481306,0.06538848335441806,0.06401636632435834,1.0
15,137 days,0.00423965675812938,0.06511264668349291,0.06496207050864873,0.06653150520605582,0.06643677742462306,0.06883115943704633,1.0
16,144 days,0.0044830691816842,0.0669557255332522,0.06691236219380786,0.0686073149728477,0.06922024877299297,0.07104773549984351,1.0
17,151 days,0.004449948305064341,0.066707932849582,0.06665064868372217,0.06863843410887475,0.06922024877299297,0.07108099647021054,1.0
18,158 days,0.004306310231308892,0.06562248266645275,0.06549715671152523,0.06790847519744715,0.06922024877299297,0.07030148474773944,1.0
19,165 days,0.0039013326319233465,0.062460648667167606,0.06228166566308016,0.06530654090566151,0.06554407903455331,0.06751960307758892,1.0
20,172 days,0.003952156336437911,0.06286617800087668,0.06265468028373407,0.06646348755098001,0.06554407903455331,0.06876472241218225,1.0
21,179 days,0.004367670455899747,0.06608835340587438,0.06545189358776811,0.0703780532066957,0.06554407903455331,0.07301027098218396,1.0
22,186 days,0.004905160431168998,0.07003685052291399,0.06918656991740675,0.07571567070093226,0.07500498199958547,0.07879553361295097,1.0
23,193 days,0.0067603848137208185,0.0822215592999842,0.07993998664426734,0.08882319367465714,0.08930318767983168,0.09325568059510789,1.0
24,200 days,0.010816547484348469,0.10400263210298319,0.09948089459307397,0.11211427959906634,0.09223216650573607,0.11956960642708328,0.8
25,207 days,0.017526970814365654,0.13238946640260188,0.12482083830402627,0.1433761173234398,0.1283245977361095,0.1562973450928702,0.6000000000000001
26,214 days,0.029298014686986857,0.1711666284267668,0.15973771391187874,0.1867132248477727,0.17570646407406904,0.20985380191625194,0.4
27,221 days,0.04599736211074655,0.2144699561960755,0.20351375235764116,0.2395554692068575,0.23131417062145274,0.2772648464571824,0.2
28,228 days,0.06026613505441153,0.2454916191123671,0.2389004166219611,0.2839579286485148,0.30598872530149623,0.33478780612922826,0.0
29,235 days,0.06985719854700709,0.26430512395147976,0.26175952413493775,0.3141387735782102,0.3266106887225458,0.37433354327556095,0.0
30,242 days,0.07699032514845325,0.2774713050901899,0.2770089706817581,0.3337823366130981,0.3295319857958925,0.4009280166976094,0.0
31,249 days,0.08109000246106055,0.2847630637232655,0.28447601974391207,0.34335351086508503,0.35033689494439624,0.41465699080536234,0.0
32,256 days,0.08535708375784677,0.2921593465180376,0.29120638567590107,0.35246382021047706,0.35033689494439624,0.42853190467813973,0.0
33,263 days,0.1002395701353312,0.31660633306257663,0.31282933716455563,0.37429739652757393,0.3538445965614309,0.46289792577231154,0.0
34,270 days,0.11587005089295414,0.34039690200258016,0.336748708758772,0.40193927388720374,0.40199493502811995,0.5059378258100063,0.0
35,277 days,0.12965939124490883,0.3600824783919773,0.3579607761306223,0.42842101068919114,0.4595047765298803,0.5471661045258659,0.0
36,284 days,0.13770851222873576,0.3710909756767682,0.37037389472065846,0.44535294773627565,0.4595047765298803,0.5735145505695687,0.0
37,291 days,0.1278806468572276,0.3576040364107033,0.35352896061913885,0.4298100825569496,0.4595047765298803,0.5502972553051662,0.0
38,298 days,0.10698859174478348,0.32709110618416926,0.32040815279477114,0.393628759311097,0.43850428179685386,0.4957212406606637,0.0
39,305 days,0.08169783671569,0.2858283343471917,0.2734021111612117,0.3361391151526607,0.32428060913148926,0.41353629791872853,0.0
40,312 days,0.053588684667417355,0.23149229936958454,0.20756188292279887,0.2552484648258693,0.27859816030061746,0.30523806028701295,0.2
41,319 days,0.028349442357270157,0.1683729264379228,0.13704631055647404,0.1681575433897468,0.17737185472851358,0.19351963197194036,0.4
42,326 days,0.016269691384522746,0.12755270042034683,0.09585056256444571,0.1126902845408862,0.05748741817187249,0.12572726867301506,0.6000000000000001
43,333 days,0.005745649593257009,0.07580006328003301,0.057020920526081126,0.06536529369631504,0.046944314887186304,0.06956435418897,0.8
44,340 days,0.0011829853496432893,0.03439455406955132,0.029080415420385468,0.03253122400115754,0.04197320607776164,0.03329558542969841,1.0
45,347 days,0.0008827561250370802,0.02971121210985981,0.02526263332378418,0.027451838792394136,0.03209049212805545,0.027980598794116792,1.0
46,354 days,0.0015285464827732816,0.03909663006926916,0.03610532436688272,0.038732229007439986,0.04197320607776164,0.03962433557788749,1.0
47,361 days,0.0011523855694014458,0.03394680499548442,0.028325019456031164,0.03037478370830337,0.03209049212805545,0.031043882786435002,1.0
