,horizon,mse,rmse,mae,mdape,smape,coverage
0,32 days,2.6827071179573575e-11,5.179485609553672e-06,5.142102416077219e-06,inf,2.0,1.0
1,39 days,2.0417093693169457e-11,4.5185278236577734e-06,4.167463759463082e-06,inf,2.0,1.0
2,46 days,1.940924971856272e-11,4.4055930041894155e-06,4.057014207947478e-06,inf,2.0,1.0
3,53 days,1.5338049121356118e-08,0.00012384687772146747,5.831212434455235e-05,inf,1.9758217149343769,1.0
4,60 days,1.8756757620540575e-08,0.00013695531249477172,8.337340714125969e-05,inf,1.9138435146100625,1.0
5,67 days,6.980601507998549e-07,0.0008354999406342617,0.00045115541122479,0.9923677131870483,1.9077839336197853,1.0
6,74 days,2.154093548909061e-06,0.0014676830546507856,0.0009906207716892928,0.9923677131870483,1.9030646022484716,1.0
7,81 days,2.1541445718447826e-06,0.0014677004366848102,0.0009930709946526213,0.9923677131870483,1.9030646022484716,1.0
8,88 days,2.138873220126081e-06,0.0014624887076918171,0.0009409774424000044,0.9940658291374647,1.9272428873140945,1.0
9,95 days,2.1355093855400476e-06,0.0014613382173679192,0.0009182994806573676,inf,1.989221087638409,1.0
10,102 days,1.456266706535452e-06,0.0012067587607038335,0.000553283702007853,inf,1.9952806686286861,1.0
11,109 days,2.887160038369461e-10,1.69916451186148e-05,1.698123081299494e-05,inf,2.0,1.0
12,116 days,2.799574649119941e-10,1.673192950355679e-05,1.6704876366801442e-05,inf,2.0,1.0
13,123 days,2.489673998041074e-10,1.577870082751135e-05,1.5554159232211947e-05,inf,2.0,1.0
14,130 days,1.898914286498314e-10,1.378010989251651e-05,1.2687270081169445e-05,inf,2.0,1.0
15,137 days,1.332642517532495e-10,1.1544013676068194e-05,1.0324349106252385e-05,inf,2.0,1.0
16,144 days,1.0963549763015998e-10,1.0470697093802302e-05,9.517915351185825e-06,inf,2.0,1.0
17,151 days,1.0184712115174892e-10,1.0091933469447216e-05,9.249044786233803e-06,inf,2.0,1.0
18,158 days,1.3537038507998134e-10,1.1634877957244817e-05,1.047636834732008e-05,inf,2.0,1.0
19,165 days,1.773911163713985e-10,1.331882563784805e-05,1.2815242416136639e-05,inf,2.0,1.0
20,172 days,2.0515994685999918e-10,1.4323405560829421e-05,1.4251639189976896e-05,inf,2.0,1.0
21,179 days,2.1603894591955137e-10,1.4698263364069626e-05,1.4650673646266936e-05,inf,2.0,1.0
22,186 days,2.0041401307502553e-10,1.415676562902083e-05,1.401093599438119e-05,inf,2.0,1.0
23,193 days,1.516365862240181e-10,1.2314080811169711e-05,1.1863373609483813e-05,inf,2.0,1.0
24,200 days,1.0836131553936479e-10,1.040967413223703e-05,9.274744322013358e-06,inf,2.0,1.0
25,207 days,7.360207709974305e-11,8.579165291550399e-06,6.902989410893953e-06,inf,2.0,1.0
26,214 days,3.480141452521056e-11,5.899272372522781e-06,4.871822297902801e-06,inf,2.0,1.0
27,221 days,2.007396718575021e-11,4.48039810572121e-06,3.998148110464706e-06,inf,2.0,1.0
28,228 days,2.6876578567582088e-11,5.18426258667345e-06,4.472329195324183e-06,inf,2.0,1.0
29,235 days,3.968102469466168e-11,6.299287633904462e-06,5.7390837063039195e-06,inf,2.0,1.0
30,242 days,5.0866863777774025e-11,7.1321009371554765e-06,6.981050471567028e-06,inf,2.0,1.0
31,249 days,5.44620448918436e-11,7.37984043810187e-06,7.319045588813104e-06,inf,2.0,1.0
32,256 days,5.303663610322674e-11,7.282625632505542e-06,7.199153296934033e-06,inf,2.0,1.0
33,263 days,4.8304934401565636e-11,6.950175134596656e-06,6.88695169721086e-06,inf,2.0,1.0
34,270 days,4.4458015820848027e-11,6.667684442206906e-06,6.633435721442272e-06,inf,2.0,1.0
35,277 days,4.112361589907497e-11,6.412769752538678e-06,6.395737956586051e-06,inf,2.0,1.0
36,284 days,4.215317876283605e-11,6.492547940742221e-06,6.476607805653949e-06,inf,2.0,1.0
37,291 days,4.4451841914755945e-11,6.667221453855868e-06,6.6645694801699546e-06,inf,2.0,1.0
38,298 days,4.183216793354633e-11,6.467779211873758e-06,6.45585255171852e-06,inf,2.0,1.0
39,305 days,3.7534486186544457e-11,6.1265394952244006e-06,6.101727601807824e-06,inf,2.0,1.0
40,312 days,3.298946946548788e-11,5.743646008023813e-06,5.677729070453638e-06,inf,2.0,1.0
41,319 days,2.6727231487842948e-11,5.169838632669588e-06,5.051900512199909e-06,inf,2.0,1.0
42,326 days,2.010363692208698e-11,4.483707943442233e-06,4.374952274024618e-06,inf,2.0,1.0
43,333 days,1.530984396975189e-11,3.9127795708104854e-06,3.8287626244746404e-06,inf,2.0,1.0
44,340 days,1.1178931001943936e-11,3.3434908407148264e-06,3.2904559089882433e-06,inf,2.0,1.0
45,347 days,8.363325035261846e-12,2.89194139554415e-06,2.8504893378278136e-06,inf,2.0,1.0
46,354 days,7.170365376490224e-12,2.677753793105375e-06,2.646882706443506e-06,inf,2.0,1.0
47,361 days,6.694555565333334e-12,2.5873839230646335e-06,2.5676269320184218e-06,inf,2.0,1.0
