,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.00595613005051081,0.07717596808923624,0.07572589982441667,0.0777216530297351,0.08708079514129884,0.0809791946963482,1.0
1,39 days,0.006945410809494383,0.08333913132193294,0.08299256527087852,0.08452291553152236,0.08708079514129884,0.08828165256175347,1.0
2,46 days,0.007312739020507244,0.08551455443669952,0.08546790876211158,0.08659708969645455,0.08708079514129884,0.09052212992823847,1.0
3,53 days,0.0070907831185019424,0.08420678784101637,0.08411418478967679,0.08503363408980147,0.08678193962368079,0.08882004536601332,1.0
4,60 days,0.0069797719748953225,0.0835450296241214,0.08347946127003478,0.0841639177664404,0.08630547334807834,0.08786795016829678,1.0
5,67 days,0.0068615969425722,0.08283475685104774,0.08278079060446566,0.08332872740694687,0.08345655370834788,0.08695645275172656,1.0
6,74 days,0.0064033545315811645,0.08002096307581635,0.07987994729044548,0.08053726017839773,0.08083615324659389,0.0839280975675126,1.0
7,81 days,0.005922223655157165,0.07695598518086273,0.07654048223810413,0.0773695684179518,0.07926351710803342,0.08051609487139609,1.0
8,88 days,0.005697825738231829,0.0754839435789614,0.07504145553891968,0.07595766420398511,0.07282460348093507,0.07899086126948426,1.0
9,95 days,0.005815454248450588,0.07625912567326344,0.07571330186854397,0.07660983289862211,0.07282460348093507,0.07970439639622948,1.0
10,102 days,0.005320947516027734,0.07294482514906547,0.07239584636188186,0.0735436097497016,0.07220399603819998,0.07639181806461677,1.0
11,109 days,0.00510570341629748,0.07145420502879785,0.07080760150311856,0.07208322558464758,0.06812543796374532,0.07482491466711313,1.0
12,116 days,0.005267341136798656,0.07257645029070144,0.07201897197358265,0.0733215741283135,0.0711894371626939,0.07615210077316478,1.0
13,123 days,0.005493208755251307,0.07411618416547973,0.07352734568270988,0.07491150306232286,0.0711894371626939,0.07787044494373155,1.0
14,130 days,0.005620140950121947,0.07496759933545923,0.07422504297527666,0.07586351064164902,0.0711894371626939,0.07891641656775852,1.0
15,137 days,0.006795332348674749,0.08243380586067071,0.08123920256449245,0.08282055320015189,0.08015364070824679,0.08650949597459263,1.0
16,144 days,0.007835583837257984,0.08851883323484322,0.0877377399803645,0.08935716148402464,0.09432635471789413,0.09361647892587356,1.0
17,151 days,0.008674269679215372,0.09313575940107736,0.09282321247945012,0.09448862091402918,0.09684673431271656,0.09920809765332035,1.0
18,158 days,0.009049036708521606,0.09512642486986256,0.095048525681592,0.09690442632031314,0.09684673431271656,0.10184643337582625,1.0
19,165 days,0.00892858769114366,0.09449120430571123,0.09438712366612373,0.0965599086704378,0.09684673431271656,0.1014673087290105,1.0
20,172 days,0.00847766752949475,0.09207425008923369,0.09202380789418159,0.09461631603757,0.09319268759192065,0.09931813936574471,1.0
