,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.0026463386028951355,0.05144257578013698,0.049783970520235955,0.050486910344184344,0.04936689665453996,0.051881047152942235,1.0
1,39 days,0.002804187973019688,0.052954584060491756,0.05166952752980285,0.052227749387958926,0.04936689665453996,0.053698534166078754,1.0
2,46 days,0.0024825605159664674,0.049825299958620096,0.04900426104113094,0.04951862654948665,0.04936689665453996,0.050817679245008324,1.0
3,53 days,0.0021403755940142067,0.046264193433088255,0.045815603846829325,0.0462800928946493,0.04697401852147877,0.04739637925653218,1.0
4,60 days,0.0022938460927444822,0.0478941133412498,0.047777039966624524,0.04809449148099532,0.04697401852147877,0.049285239665484246,1.0
5,67 days,0.0023208794801407233,0.048175507056394576,0.0480494947130683,0.04829821121388354,0.04697401852147877,0.04949951330779704,1.0
6,74 days,0.002396164100055045,0.04895062921000143,0.048825444695417594,0.0490560000448228,0.05038549531898104,0.05029573776899423,1.0
7,81 days,0.0023909061462782,0.04889689301252381,0.048776351675478336,0.04909479708349335,0.05038549531898104,0.05033671110967303,1.0
8,88 days,0.0028741220454995466,0.05361083888076689,0.05306053066323089,0.05331177821266676,0.05076296267617502,0.054802952981596605,1.0
9,95 days,0.0031629437230600763,0.056240054436852,0.05588702775270822,0.05621152393625711,0.05393674360155438,0.05785835811475822,1.0
10,102 days,0.0026591346888579404,0.05156679831885959,0.04646839902489226,0.04682191162521364,0.05393674360155438,0.04820949865232935,1.0
11,109 days,0.0024849278931024722,0.04984905107524588,0.044561772721829734,0.04520533474892296,0.05393674360155438,0.04651465405830504,1.0
12,116 days,0.0037670970871758317,0.06137668194987272,0.053127541729279006,0.05370797406317339,0.05884740288844167,0.055695707018103634,1.0
13,123 days,0.005539270611603717,0.0744262763518619,0.06282698057407024,0.0635364549051664,0.05884740288844167,0.06649321097841135,1.0
14,130 days,0.00865904223184738,0.09305397483099462,0.07874983823850921,0.07978168375286405,0.09644994017280654,0.08449146497599894,1.0
15,137 days,0.013900795712779013,0.11790163575107435,0.1104946466701414,0.11281306388648554,0.11626741940609854,0.12062573068092362,1.0
16,144 days,0.023666664340147033,0.15383973589468694,0.14725706996542748,0.15107492975185727,0.14007354712692988,0.16490199951320728,0.8
17,151 days,0.035548955597756546,0.18854430672326478,0.18041820745486764,0.1888170900943811,0.16859433443187116,0.21115064596842054,0.6000000000000001
18,158 days,0.055514458859088796,0.235615065008774,0.22458551288404985,0.2390564088809633,0.2339894076215802,0.2764970540646522,0.4
19,165 days,0.06927612053432715,0.26320357241938636,0.25628963994866244,0.28432971097718784,0.28516074188542595,0.33610049281903026,0.2
20,172 days,0.07462705756050413,0.2731795335681356,0.2699371016656217,0.31657280528152554,0.32980980595355974,0.37826492167497544,0.0
21,179 days,0.08109694306397541,0.28477525009026927,0.2825594907367204,0.34644518706534677,0.36644005760805287,0.420117371598025,0.0
22,186 days,0.08254287154295911,0.2873027524110396,0.28524921940627224,0.3622583472355344,0.36644005760805287,0.4426666208413176,0.0
23,193 days,0.07284351800439244,0.26989538344401603,0.268831656267767,0.35703479925042503,0.36422654273636423,0.4349503566667667,0.0
24,200 days,0.06758703857450032,0.25997507298681605,0.25917432316965483,0.35299466024159015,0.34623936256387844,0.42896832684871145,0.0
25,207 days,0.07152772954170164,0.26744668541917216,0.26705969339841823,0.3656294872975465,0.36422654273636423,0.4477980158397728,0.0
26,214 days,0.07272963907661746,0.269684332278717,0.2691109422857619,0.38090406622350836,0.36422654273636423,0.4723346561427813,0.0
27,221 days,0.06828349622786847,0.2613111100352767,0.2603447454043815,0.3981817185400582,0.3929839412333418,0.4996032135369328,0.0
28,228 days,0.05603875632368818,0.23672506484039282,0.22125762240430624,0.37134017974658773,0.3929839412333418,0.46349841297880284,0.2
29,235 days,0.04678320215673917,0.216294249014483,0.19633781740783346,0.6220371106842676,0.45061480431911316,0.5575132099056449,0.4
30,242 days,0.03649423721918282,0.19103464926338054,0.17156304653982762,2.6250564712815434,0.45972421117049483,0.7952220429728339,0.6000000000000001
31,249 days,0.023233568322436934,0.1524256157029944,0.14198286344853706,6.738638594697978,1.5997240172522778,1.041093670257385,0.8
32,256 days,0.017315639675308907,0.13158890407366766,0.1266862182700539,11.701446633047318,10.40808074421972,1.2954178171573887,1.0
33,263 days,0.020839097414747543,0.14435753328021209,0.14394668294412638,13.672947911978863,10.40808074421972,1.5828942901022824,1.0
34,270 days,0.022850107399348805,0.15116251982336365,0.1510673693875439,14.718739260174152,10.40808074421972,1.7145197849975637,1.0
35,277 days,0.022640455734962497,0.15046745739515405,0.15033886515659967,13.11069177274147,10.064644974103835,1.5958371444773072,1.0
36,284 days,0.02451438416986774,0.15657070022794092,0.15603670546484458,10.074142506279124,6.8286807582287326,1.5286007813309803,0.8
37,291 days,0.021344067318014817,0.1460960893316957,0.14314618487520636,5.138625910196138,5.844888495940944,1.2487129074152983,0.8
38,298 days,0.05397454695457975,0.23232422808346906,0.19994905448238148,3.241459951918939,2.367843307056301,1.0779329609414114,0.6000000000000001
39,305 days,0.07769142021456456,0.2787318069660593,0.24400698649275487,1.970228253216134,0.5870720156508803,0.8922859470878529,0.4
40,312 days,0.0917560644047141,0.3029126349373926,0.2757617205762706,1.5655364472926685,0.5788151827178347,0.7586466162850969,0.2
41,319 days,0.09131148398905971,0.3021779012255193,0.27449525717452655,0.4351970178447301,0.4725222647147088,0.503393477577378,0.2
42,326 days,0.09217043890845938,0.30359584797631767,0.2787332607752835,0.34169660965904924,0.34438427743897465,0.43805797190185414,0.2
43,333 days,0.05577278787060541,0.23616263013145286,0.20237889106933948,0.236209684063742,0.193191348701252,0.28569443869232897,0.4
44,340 days,0.027024094735769617,0.16439006884775498,0.12875763379058466,0.14417050116515473,0.1195699747224761,0.16443577530967912,0.6000000000000001
45,347 days,0.008927364051589731,0.09448472919784302,0.06956087087064453,0.07636913858480154,0.051380554741298226,0.08230446858055511,0.8
46,354 days,0.0029875525814815774,0.05465850877476971,0.03561687220221732,0.03830380611966218,0.012326350221772692,0.04010695528874664,1.0
47,361 days,0.0005312593577244365,0.023049064139882915,0.016378821135350673,0.01782904554566449,0.012326350221772692,0.018082268588808216,1.0
