,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.00501247039536196,0.07079880221700054,0.0690119462160262,0.07141489644263688,0.07791261392460758,0.07419860415696919,1.0
1,39 days,0.005824659743505587,0.07631945848540585,0.07600190014776345,0.07825867641250488,0.07791261392460758,0.08147252041261033,1.0
2,46 days,0.006035929329251012,0.07769124358157109,0.07756838876750101,0.07957919393938209,0.07791261392460758,0.08288984118856868,1.0
3,53 days,0.005647967539488699,0.07515296094957735,0.07503936671866414,0.07689818461166195,0.07706912913955555,0.07998454275193369,1.0
4,60 days,0.005554013528326674,0.07452525429897354,0.07445641287875929,0.0760639832071593,0.07706912913955555,0.0790769367507607,1.0
5,67 days,0.0057196383368970805,0.075628290585581,0.07551146718085305,0.07696626044600717,0.07706912913955555,0.08005614323137523,1.0
6,74 days,0.005895578901413327,0.07678267318486201,0.07663385552131995,0.07804122366560923,0.08049547463307252,0.08122225950533728,1.0
7,81 days,0.005911536768532247,0.07688651876975733,0.07674524828709937,0.078217189593974,0.08049547463307252,0.08141185859122128,1.0
8,88 days,0.006087686687034736,0.07802362903015173,0.07794550618980409,0.0793887545466751,0.08049547463307252,0.08267644982314648,1.0
9,95 days,0.006628805495663403,0.0814174765984761,0.08105861153302839,0.08233975459912908,0.0824240001188469,0.0859049602566749,1.0
10,102 days,0.006502950677973706,0.080640874734676,0.08026348059080307,0.0816396039126636,0.07892324668651952,0.08514471414412512,1.0
11,109 days,0.00618564218557657,0.07864885368253353,0.07817488717768054,0.0796681220133989,0.07789404175442526,0.08301103148019945,1.0
12,116 days,0.006341564698193334,0.07963394187275508,0.0792210287081506,0.08062754958577734,0.0784834488513571,0.08404784594146675,1.0
13,123 days,0.006533355477484304,0.08082917466784072,0.08042877848028035,0.08181282518965903,0.07892324668651952,0.08533510454786826,1.0
14,130 days,0.006500286916067692,0.08062435684126536,0.08025335592906559,0.08181708269501792,0.07892324668651952,0.08533979856100174,1.0
15,137 days,0.007037466739301035,0.08388961043717533,0.08341144175804968,0.08503374090158146,0.08382041977383375,0.08885561912065186,1.0
