,horizon,mse,rmse,mae,mape,mdape,smape,coverage
37,291 days,0.09881017617878995,0.31434085986201343,0.3041242289064927,0.3933544772922429,0.40199938375276123,0.49582441139164446,0.0
38,298 days,0.07620659978947346,0.2760554288353581,0.2675869149896878,0.34910621378198115,0.35323202950379035,0.42869107797524314,0.0
39,305 days,0.05500615669872806,0.23453391374964958,0.22774449570759886,0.2941027630659629,0.26190348812462044,0.34931231215113845,0.0
40,312 days,0.03972256091629805,0.19930519540718963,0.18687413269188952,0.2332357663833402,0.2613978104684179,0.26922240561577115,0.2
41,319 days,0.034164597522910706,0.18483667796979772,0.1588617314600241,0.18758890417993232,0.1919811034802245,0.21582717839492122,0.4
42,326 days,0.01727972151035357,0.13145235452571236,0.11088178770544158,0.12901500038280972,0.09766440033964768,0.14247531010808012,0.6000000000000001
43,333 days,0.008254677237369331,0.0908552543189954,0.07706241573996175,0.08724592286501762,0.060362510518177315,0.09310248301710425,0.8
44,340 days,0.0027802686430371598,0.05272825279712158,0.04742126308297339,0.05291700429145051,0.05305810053566007,0.05473831581208026,1.0
45,347 days,0.0013779443312035347,0.03712067255860991,0.03314085004196102,0.036426776891178826,0.03316349945137854,0.037222316230129684,1.0
46,354 days,0.0018681022520328102,0.04322154846870725,0.03879846312955833,0.041733444400722214,0.05305810053566007,0.042784483152198016,1.0
47,361 days,0.0012409740533637602,0.03522746163667999,0.027818831728514938,0.029904091901702696,0.02033651061238894,0.030579280499831784,1.0
