,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.004600538752401216,0.06782727145036292,0.06529924213424797,0.06745514049157814,0.07412918225192479,0.06999737258520639,1.0
1,39 days,0.005621660444743624,0.07497773299282677,0.07470180831310103,0.07674017351583046,0.07775725768848703,0.07982421597888187,1.0
2,46 days,0.00569208414849284,0.07544590213187752,0.07523625062132522,0.07705675078089888,0.07775725768848703,0.08016334477661992,1.0
3,53 days,0.005027922696450154,0.07090784650833894,0.07065819486918486,0.07233921637744109,0.07412918225192479,0.07507520221046037,1.0
4,60 days,0.004799904191433552,0.06928134086053439,0.06905665853319676,0.07047077656169624,0.06843358143879122,0.07306232601502323,1.0
5,67 days,0.00481679786013319,0.06940315454021662,0.06917353474896562,0.07038726258119601,0.06843358143879122,0.07297227871071747,1.0
6,74 days,0.00458866896885369,0.06773971485660159,0.06763109083169876,0.0688461428005964,0.06843358143879122,0.07130848598984013,1.0
7,81 days,0.004347639258053507,0.06593663062405833,0.065699528550967,0.06697425214318996,0.06841505860976278,0.06931128453988368,1.0
8,88 days,0.004383118045368728,0.06620512099051498,0.06598652796285931,0.06721352626285086,0.06841505860976278,0.0695663718214295,1.0
9,95 days,0.004635525248798734,0.06808469173609244,0.06774937684299746,0.0688880443242574,0.07128584691518854,0.07136942600183459,1.0
10,102 days,0.0040136728702171495,0.06335355451919923,0.0625236920106275,0.06383562382647698,0.06358098528812017,0.06599343687792267,1.0
11,109 days,0.0035710946985094997,0.05975863702017893,0.058897756628222636,0.060284937352222234,0.05907412815175912,0.062210254536179975,1.0
12,116 days,0.003521387920016088,0.059341283437553724,0.058457586106615736,0.059778506066224604,0.05654197172177095,0.06167322718669539,1.0
13,123 days,0.0033813370109662165,0.058149264921976584,0.057282456014536076,0.05862388199296905,0.05654197172177095,0.060445196923054834,1.0
14,130 days,0.0032018906011598907,0.056585250738685346,0.05605205338836492,0.05745235936345664,0.05654197172177095,0.059182103555128075,1.0
15,137 days,0.0036633904439926624,0.06052594851790976,0.06012722743443566,0.06148945655530706,0.05780786492184244,0.06346645458598735,1.0
16,144 days,0.0038231146572957177,0.061831340413221816,0.06156467444058649,0.06303880892166414,0.06127917637570019,0.06510873661388994,1.0
