,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.005603036392711642,0.07485343273832966,0.07294908843959928,0.07513700734130599,0.08544693193043452,0.07822001207507946,1.0
1,39 days,0.006743459503568585,0.08211856978521109,0.08172308501104482,0.08354761937345241,0.08713196812273331,0.08722297958751321,1.0
2,46 days,0.007189275849485,0.08478959753109458,0.08475926755816612,0.08623855978448382,0.08713196812273331,0.0901281285059996,1.0
3,53 days,0.00702408454059854,0.0838098117203382,0.08373852973760912,0.08503565718509552,0.08713196812273331,0.0888195690738688,1.0
4,60 days,0.006963867977216491,0.08344979315262856,0.08338876637178108,0.08445925236493076,0.08604330423790206,0.0881892247721196,1.0
5,67 days,0.006955800258702828,0.08340144038745871,0.08334148770801923,0.08426791416908447,0.08604330423790206,0.08798016306314779,1.0
6,74 days,0.0067891469178080486,0.08239627975708641,0.0823548742743868,0.08331901553294987,0.08308267055334878,0.0869446650122681,1.0
7,81 days,0.006490373810570365,0.08056285627117726,0.08039184830800289,0.08149491793102451,0.08308267055334878,0.08497093393422761,1.0
8,88 days,0.0064475429042009985,0.08029659335364732,0.08011614777942964,0.08126079458138348,0.08308267055334878,0.08471719862666174,1.0
9,95 days,0.006779620901250892,0.08233845335717019,0.0819645486840403,0.08301516829795755,0.08308267055334878,0.08664167632214358,1.0
10,102 days,0.006294285811502967,0.07933653516194772,0.07882771392022817,0.08010328811314524,0.07826180218528793,0.08348567058091187,1.0
11,109 days,0.005936800258236355,0.0770506343791948,0.07647955301735086,0.07790121916605804,0.0727409187868768,0.08110227141483618,1.0
12,116 days,0.006141252865644165,0.07836614617067861,0.07784955588651743,0.07924996973121405,0.07826180218528793,0.08255985595215529,1.0
13,123 days,0.006426185027730493,0.08016348936848054,0.07960051389161754,0.08103751316343522,0.0794846716126569,0.08450500416833381,1.0
14,130 days,0.006528220066097346,0.08079740135732923,0.080133161064142,0.08181283162541608,0.0794846716126569,0.08536115537585143,1.0
15,137 days,0.007725917185437704,0.08789719668702582,0.08703456022333854,0.08864227383272612,0.08719951934639379,0.09283970505327266,1.0
16,144 days,0.008732726825518029,0.0934490600568996,0.09295365147289117,0.09461630507247876,0.09869176513067669,0.09936991846077046,1.0
17,151 days,0.009363336167961778,0.09676433313965316,0.09657395822739745,0.09835206794728427,0.09869176513067669,0.10346109607254263,1.0
18,158 days,0.009494020528518405,0.09743726457838606,0.09731981657913732,0.09937345612400733,0.09869176513067669,0.10458072094144584,1.0
19,165 days,0.009168085409002803,0.09575011962918273,0.09556215788955386,0.0980196048878518,0.09816348598668435,0.10308798702817758,1.0
20,172 days,0.008602481115940707,0.09274956127087991,0.09263809210365138,0.09559339442237798,0.09363203492862146,0.10040049344351767,1.0
21,179 days,0.007834921441455018,0.08851509160281662,0.08832954175681157,0.09197462135731342,0.09230646023000912,0.09642050185264342,1.0
22,186 days,0.00737091715180848,0.08585404563448644,0.08574243699669619,0.09064964752221219,0.09192250894989905,0.09496030726107348,1.0
23,193 days,0.009704071680008124,0.09850924667262523,0.0958987617849362,0.1031005317255519,0.09192250894989905,0.10910690010079599,0.8
24,200 days,0.018777824295422536,0.1370322016732656,0.1243511074794539,0.13584377409373724,0.09363203492862146,0.14845730704650534,0.6000000000000001
25,207 days,0.041028047562275974,0.20255381399093914,0.17553363121939983,0.19338254409834305,0.15456088124670764,0.22304280815854227,0.4
26,214 days,0.07260172421912124,0.2694470712758282,0.2408668544587947,0.27015452283536806,0.2556387207908258,0.3276331347550728,0.2
27,221 days,0.10913601396434892,0.3303574033745103,0.3113101777839065,0.3558023463450912,0.38132588495165054,0.4489066631066553,0.0
28,228 days,0.1421055221880649,0.3769688610324,0.36917080388376644,0.4307666740584741,0.4677085103764782,0.5593946843408055,0.0
29,235 days,0.15897510177340113,0.3987168190249831,0.3972203795233152,0.47847152449072805,0.4941629729520957,0.6320400844879126,0.0
30,242 days,0.14069823871073084,0.3750976389031672,0.3615394985489739,0.46681204619664235,0.4941629729520957,0.6148588642748553,0.0
31,249 days,0.12636719464006568,0.3554816375568022,0.34132221349318415,0.4738936237458633,0.5031163981225837,0.6272086830999829,0.0
32,256 days,0.08864781240136654,0.2977378249422914,0.2605560584552478,0.4070145382711924,0.4941629729520957,0.5206806359816255,0.2
33,263 days,0.053061592478922975,0.23035102013866354,0.19087731902677638,0.5635568581588111,0.4941629729520957,0.5351524242884682,0.4
34,270 days,0.025561134109545983,0.15987849795874987,0.117499664899012,0.4688282982759465,0.3230284934812218,0.4080330125609034,0.6000000000000001
35,277 days,0.025775796177421026,0.1605484231545767,0.11813662230084088,0.8071625485533582,0.5031163981225837,0.5317148657124404,0.6000000000000001
36,284 days,0.010042069295468649,0.10021012571326636,0.0807488993533924,0.8274559485893372,0.6045833983024793,0.49012032463025196,0.8
37,291 days,0.009866761722802719,0.0993315746517829,0.07663610172075455,0.7954492955117912,0.6045833983024793,0.46119535228654074,0.8
38,298 days,0.008549410500487038,0.09246302234129619,0.06055563780243385,0.5333168282007247,0.025349041598709546,0.3030209437214179,0.8
39,305 days,0.011391359493284346,0.10673031197033177,0.08362047453284471,0.5621863111558957,0.16486758831362805,0.33481021053016224,0.8
40,312 days,0.016015932995437552,0.1265540714297156,0.0952325177104138,0.2107410927875391,0.16486758831362805,0.19318144614208288,0.8
41,319 days,0.018627568157959976,0.1364828493180003,0.1045448506236763,0.126649946519283,0.16486758831362805,0.14089190056938014,0.6000000000000001
42,326 days,0.023566574719948167,0.15351408638932185,0.13384539639617277,0.1553338040678924,0.16876832934175653,0.1727499863239095,0.4
