,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.0022990395993376365,0.04794830131858309,0.04496197579403563,0.04611040149283936,0.04235230641755573,0.04734549679393872,1.0
1,39 days,0.002549028852378173,0.05048790798179474,0.048296986763116515,0.04934295867256495,0.04656880529443737,0.05070620943823002,1.0
2,46 days,0.002388392709142809,0.04887118485511487,0.04692960256245955,0.047866784992411135,0.04656880529443737,0.04913821288026625,1.0
3,53 days,0.0020291257537458575,0.04504581838246318,0.04387356122638424,0.044747033279221346,0.04656880529443737,0.04582343912868246,1.0
4,60 days,0.0024103140500431313,0.04909494933333908,0.04885654953674698,0.0496002191745302,0.05141895526580213,0.050873249203524075,1.0
5,67 days,0.0025752527071497043,0.050746947761906865,0.05065714876415719,0.051302162989602065,0.05141895526580213,0.05265738575401105,1.0
6,74 days,0.0025733124799192097,0.05072782747091787,0.050635950608199476,0.05126445427140703,0.05141895526580213,0.05261786150670286,1.0
7,81 days,0.002331663640227157,0.04828730309540136,0.04817906096705234,0.048919024718155624,0.050862025492915054,0.05015087632146367,1.0
8,88 days,0.002767648370716024,0.05260844391080223,0.05180058729080233,0.05246989983691954,0.050862025492915054,0.053927937044312216,1.0
9,95 days,0.003163370171441653,0.05624384563169248,0.05514966946307536,0.05586010035552407,0.050862025492915054,0.05753076025960066,1.0
10,102 days,0.002866230930774062,0.05353719203296024,0.05155336902050507,0.05246968876319655,0.04638026170346223,0.053991875411329035,1.0
11,109 days,0.002757990553895297,0.05251657408757065,0.05028084352262279,0.05138878773244228,0.04402294461559451,0.05286216774150408,1.0
12,116 days,0.003409527980466267,0.05839116354780291,0.05597022875476485,0.05705224847018334,0.06836995785882476,0.05887041434696045,1.0
13,123 days,0.0037341874504820028,0.0611079982529456,0.05814385889473001,0.059329860801910494,0.06836995785882476,0.061329899960329906,1.0
14,130 days,0.004253605806841066,0.06521967346469212,0.06156129058131748,0.06283859451303336,0.07234024830429975,0.06512588872243946,1.0
15,137 days,0.005202765532587456,0.07213019847877486,0.07031608132381344,0.07185565150024509,0.07899525246733606,0.0746756599120399,1.0
16,144 days,0.007033505813660165,0.08386599915138533,0.08313648941197656,0.08505666847096624,0.08105337376545955,0.08891443272975413,1.0
17,151 days,0.009222562941019603,0.09603417590118428,0.09418168119062421,0.09739711762696403,0.08591362641443916,0.10263774132786184,1.0
18,158 days,0.013297337224500144,0.11531408077290536,0.11089533082171169,0.11670367837184661,0.10698084140329675,0.12472058565887076,0.8
19,165 days,0.020014914459622703,0.14147407698805708,0.1343532228789764,0.1442864566744713,0.1340424940842886,0.15717332273648396,0.6000000000000001
20,172 days,0.027381529446271546,0.16547365181886675,0.16042515410592062,0.17627783364199706,0.1775861774898725,0.1949995760728271,0.4
21,179 days,0.03585388694604635,0.18935122641812052,0.1858062164238724,0.20843498752217382,0.22382751792756253,0.23422577084058144,0.2
22,186 days,0.04244284792591777,0.20601662050892344,0.20473633899544108,0.23533579713852693,0.23895213730496495,0.2675310264410559,0.0
23,193 days,0.04917926519354719,0.22176398533925024,0.22118270041947702,0.2606887395802321,0.2677666108041806,0.30034851743125196,0.0
24,200 days,0.05781266061698734,0.24044263477384234,0.23874858990941106,0.2887408099903536,0.26854654216605406,0.3389656303139981,0.0
25,207 days,0.06889972829875093,0.26248757741796264,0.2600863627513243,0.32365193369964607,0.3043508896983983,0.38894775417294747,0.0
26,214 days,0.0860448830336547,0.2933340809276254,0.28852414778136376,0.3683213203386517,0.3640878699781701,0.4573085350162307,0.0
27,221 days,0.11551222110137685,0.3398708888701368,0.33287208956599945,0.427565090350449,0.41350775585142746,0.55266913143799,0.0
28,228 days,0.14601863617854333,0.38212384926688797,0.3759942433046489,0.48686169615476604,0.49111354399920876,0.6526425565120942,0.0
29,235 days,0.17324631714501412,0.41622868371246846,0.41187952726351895,0.5389667163476948,0.5647653922250399,0.7452731961401202,0.0
30,242 days,0.1919517757359005,0.43812301438739837,0.4367919354383176,0.5803615213106144,0.6008339187199838,0.8209286843451713,0.0
31,249 days,0.1887856305022889,0.43449468408979286,0.4324139665766283,0.5959877958824469,0.6008339187199838,0.8498816852981689,0.0
32,256 days,0.17348777707905239,0.41651863953375773,0.4130321370780375,0.5960366948573337,0.6008339187199838,0.849976655626467,0.0
33,263 days,0.15768966901265505,0.39710158525578193,0.39394326445718675,0.591275161029672,0.577026249581676,0.8404104280515488,0.0
34,270 days,0.1340664610733716,0.36615087200957425,0.3639774970835942,0.5753134934529966,0.5692449168583712,0.8085103294473476,0.0
35,277 days,0.11286981521900148,0.33596103229243934,0.3349523409017161,0.5543159810381793,0.565009887099474,0.76749761595279,0.0
36,284 days,0.09127597613921568,0.302119142291937,0.2893078048082979,0.497261251218627,0.5448046330594366,0.674544962503563,0.2
37,291 days,0.11114552002685003,0.3333849427116498,0.3137064056189471,0.4950717361402471,0.5448046330594366,0.6703240199143927,0.2
38,298 days,0.10606380350522053,0.325674382635817,0.30640129242885594,0.4623657009851421,0.5154942185919387,0.6123744989011637,0.2
39,305 days,0.09727107095847304,0.3118831046377361,0.2907001294841068,0.41218565082210507,0.4134960738061511,0.531527033035643,0.2
40,312 days,0.08498592215841078,0.29152345044337474,0.2632822008247177,0.3458332941865847,0.2939043822442514,0.433090882199996,0.4
41,319 days,0.08604337189313913,0.29333150511518385,0.2672751518384456,0.3197138696895624,0.2939043822442514,0.4001207925547484,0.4
42,326 days,0.043659577685985954,0.20894874415986794,0.19069853059910016,0.22719200963331082,0.18373243541433704,0.26601364906685543,0.6000000000000001
43,333 days,0.022051288560392346,0.14849676279431934,0.12954521243017122,0.14975020415046747,0.15337414527549784,0.16708767885589748,0.8
44,340 days,0.010459424195167408,0.10227132635869846,0.08160382709824751,0.09120227118664626,0.09145301142631669,0.0984138623117107,1.0
45,347 days,0.005627091192129968,0.0750139399853785,0.05129361783580762,0.05533378462299711,0.02628704639193432,0.05882620222808366,1.0
46,354 days,0.0016298280564875773,0.04037112899694009,0.026223471486118876,0.02833553748238082,0.018382909572416374,0.029314320016976675,1.0
47,361 days,0.0001749685700116126,0.013227568560079839,0.00942528210852458,0.010329189087539808,0.004390002596091306,0.010431327806798438,1.0
