,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.005730728133437737,0.0757015728597348,0.07388518158161535,0.07667513742352398,0.08220499648502262,0.07988357395165249,1.0
1,39 days,0.006737036905831108,0.08207945483390534,0.08191996448922467,0.08441511910612681,0.0840050642856861,0.08815016778884152,1.0
2,46 days,0.006795226537316741,0.0824331640622677,0.0823079945389354,0.08451730721677422,0.0840050642856861,0.08826071854454962,1.0
3,53 days,0.00630162264484157,0.07938276037554734,0.07930817004311437,0.08130431583952716,0.08220499648502262,0.08475778143595568,1.0
4,60 days,0.006352410924381921,0.07970201330193562,0.07961049498649567,0.08127278367947002,0.08220499648502262,0.08472333998090967,1.0
5,67 days,0.006609792031823563,0.0813006274995683,0.08114780877435449,0.08260421247208523,0.0840050642856861,0.08617640061474013,1.0
6,74 days,0.006564328248580011,0.08102054213950935,0.08087064491429673,0.08234670883009547,0.08271754607573732,0.08589601036173095,1.0
7,81 days,0.006377038464028966,0.07985636144997445,0.07958311267981237,0.08113448390834133,0.08271754607573732,0.08458835597794576,1.0
8,88 days,0.006478529992502219,0.0804893160146253,0.08024704275765074,0.081751017805786,0.08271754607573732,0.08525598293493894,1.0
9,95 days,0.0067170282903518865,0.08195747855047693,0.08160007754258786,0.0830579006116611,0.08271754607573732,0.08668821717832509,1.0
10,102 days,0.006097710821055303,0.07808784041741264,0.07760835941687008,0.07935122901473515,0.07959311462678743,0.08266782178670011,1.0
11,109 days,0.005776547041627975,0.076003598872869,0.07549666003799113,0.07743283521246742,0.07312557706439872,0.08059071777664313,1.0
12,116 days,0.006183389881325071,0.078634533643464,0.07816664561311784,0.08006597251751324,0.07959311462678743,0.08344167747300335,1.0
13,123 days,0.006429899488062959,0.08018665405204883,0.07967238672588924,0.08165162682825514,0.08449267691583591,0.08516862309245293,1.0
14,130 days,0.00667548171075228,0.08170362116058431,0.0809682420924147,0.08309295784084958,0.08449267691583591,0.08675962503636771,1.0
15,137 days,0.007516244526373465,0.08669627746549136,0.08618193616001393,0.08837651002814484,0.08752138618049692,0.09251410452620078,1.0
16,144 days,0.008139467504606717,0.09021899747063651,0.0900553756331298,0.09243433926951543,0.09341472327125162,0.09693229171277368,1.0
17,151 days,0.008076302274644833,0.08986824953588911,0.08966974729218653,0.09240982348181097,0.09341472327125162,0.09690556716166972,1.0
18,158 days,0.007733913102599795,0.08794266940797166,0.08753755602004164,0.0907318098256254,0.09341472327125162,0.09507847178347209,1.0
19,165 days,0.00728717583420316,0.08536495671060321,0.08510756146942329,0.08893687632454426,0.09102169907464172,0.09309898351869372,1.0
20,172 days,0.007455861524849551,0.08634733073378442,0.08598737900213319,0.09055732237049448,0.09102169907464172,0.09489600831050571,1.0
21,179 days,0.008328140367637384,0.09125864544051365,0.09030839718364074,0.09597045635816652,0.09102169907464172,0.10093835545716717,1.0
22,186 days,0.010071282158368191,0.10035577790226226,0.09883267435820764,0.10644056920004323,0.10484877362969634,0.11267169876828154,1.0
23,193 days,0.014683624074221212,0.12117600453151281,0.11771143900686871,0.12850105980737814,0.12048039320961175,0.1380441873920243,0.8
24,200 days,0.024788810062156115,0.15744462538351733,0.14866513196552666,0.16484026055694304,0.13672066218669715,0.1821271779044136,0.6000000000000001
25,207 days,0.04410762478244393,0.21001815345927582,0.19423233520751165,0.21855693799926637,0.18943377093624372,0.2518304364993882,0.4
26,214 days,0.07291571941397865,0.2700291084568081,0.25101158192909123,0.28674451118545874,0.27271770282246627,0.34614913312923334,0.2
27,221 days,0.10838670720328196,0.3292213650468055,0.31407754543670363,0.36291128444036364,0.37343216084131303,0.45644744180013075,0.0
28,228 days,0.14344076951516288,0.3787357515671882,0.37052866025224046,0.4328623435800427,0.46141825914057394,0.5622377444733673,0.0
29,235 days,0.1702876761343136,0.4126592736560195,0.4100709641612841,0.4866622097862068,0.5175545284612212,0.6476727913464783,0.0
30,242 days,0.18708071866888779,0.43252828655347825,0.43210933729038437,0.5221992908014056,0.5391890666346391,0.7079893306164826,0.0
