,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.0023560736722141318,0.04853940329478857,0.04767970680378102,0.04927587824543242,0.05344945516628354,0.050563727295147104,1.0
1,39 days,0.002830522162242894,0.05320265183468672,0.052895008683738066,0.0543769899135609,0.05646938933344089,0.05591369160272998,1.0
2,46 days,0.0031259194884654066,0.055909922987475186,0.055863673203867516,0.05722930799610527,0.05818326217295782,0.058917690146681294,1.0
3,53 days,0.0031006394839428347,0.055683386067505225,0.05563168590925238,0.056904630088747625,0.05818326217295782,0.05857415802339487,1.0
4,60 days,0.00334611549737353,0.057845617788848364,0.0577755290513047,0.05888170488652916,0.05826460425628079,0.06067195214418534,1.0
5,67 days,0.0032927691307241052,0.057382655312595156,0.05729458297923158,0.058324462823300983,0.05826460425628079,0.06008166312710753,1.0
6,74 days,0.003023895917080163,0.0549899619665277,0.05471273020396337,0.05575157955385794,0.05539705185681691,0.05736579920354805,1.0
7,81 days,0.002533968643436174,0.05033854033875212,0.049002413101700754,0.05003168964396407,0.05484599979665271,0.051385573488979916,1.0
8,88 days,0.0021129575029957626,0.04596691748416205,0.043880859989330244,0.044906600413557284,0.046915412704348014,0.04603784428559424,1.0
9,95 days,0.0018094999907607772,0.042538218001707324,0.041162434341886246,0.04222892461349792,0.046915412704348014,0.043201774551932144,1.0
10,102 days,0.0013319378756236977,0.036495724073152706,0.03502713218653586,0.036099780331037015,0.029665154706811414,0.03681903507197053,1.0
11,109 days,0.0010169865961883687,0.031890227283422876,0.030402934161484943,0.03143175624289151,0.029220553644618837,0.0319818605970664,1.0
12,116 days,0.0010010605835010609,0.031639541455290736,0.030117617311781197,0.031173013463816065,0.02837144081143418,0.031715442886705705,1.0
13,123 days,0.0009965014292465301,0.03156741087334421,0.030036479636489078,0.031159761724751663,0.02837144081143418,0.03170179572877152,1.0
14,130 days,0.001039708471268237,0.032244510715286674,0.03046771382206883,0.03174694932720666,0.02837144081143418,0.03232037896496583,1.0
15,137 days,0.002061159254149496,0.04539999178578666,0.040802524552117365,0.04220200552578572,0.02915429494929683,0.043330480163418256,1.0
16,144 days,0.003166052349264019,0.05626768476900413,0.0518348852032762,0.053369839263686755,0.052882388167169406,0.05509881460612353,1.0
17,151 days,0.003971105796696243,0.06301671045600717,0.06020131484299911,0.061811747818331944,0.07058098358466008,0.06397546222533661,1.0
18,158 days,0.00457071628438912,0.06760707273938962,0.06691273819278083,0.06857852001306661,0.07058098358466008,0.07106563218548104,1.0
19,165 days,0.004813993531052014,0.0693829484171148,0.06906364295113723,0.07090979811038847,0.07058098358466008,0.0735400749655435,1.0
20,172 days,0.005010670643052948,0.07078609074566096,0.07031810288907978,0.0723788429893662,0.07058098358466008,0.07513525816562422,1.0
21,179 days,0.004549508778189155,0.06745004653956256,0.06699287686863675,0.06956244733688396,0.0653324826907145,0.07210336661978024,1.0
22,186 days,0.004297813778439402,0.06555771334053226,0.06503023887691743,0.06821400303852897,0.06453877865377876,0.0706595071462625,1.0
23,193 days,0.004612019664641107,0.06791185216618015,0.06736507370891223,0.07130813632831134,0.0653324826907145,0.07398470152656082,1.0
24,200 days,0.005952972906985602,0.0771555111899701,0.075512097201203,0.08063592443101622,0.07845882237188198,0.08419087843065345,0.8
25,207 days,0.009900505341032142,0.09950128311249128,0.09169316548031614,0.09901278888922424,0.07845882237188198,0.10523139274257245,0.6000000000000001
26,214 days,0.01506045017517426,0.12272102580721146,0.11385250490642594,0.1261597998131645,0.11117771916730308,0.13643183931210787,0.4
27,221 days,0.021863190353090013,0.1478620652942803,0.14074972388927653,0.16108489752807034,0.17625615812333653,0.17739228170424343,0.2
28,228 days,0.03052806025302754,0.17472280976743573,0.17024819696705315,0.20030199844769836,0.2010675373104159,0.22470544384398483,0.0
29,235 days,0.035997207699145134,0.18972930110856662,0.18864379694150837,0.23066243024363126,0.23846425066741414,0.26171995249980173,0.0
30,242 days,0.0352741991946014,0.1878142678142462,0.18633628153096649,0.2412660035108576,0.23846425066741414,0.2748539532347205,0.0
31,249 days,0.03511941541313657,0.1874017486928459,0.18588288357135924,0.25583749528619626,0.2629798781469676,0.2936250429134293,0.0
32,256 days,0.04153601308016713,0.20380385933580142,0.19990746382864621,0.282000598793931,0.27392499618710914,0.33005665004476537,0.0
33,263 days,0.044167652887797504,0.21016101657490502,0.2055153885928936,0.29650705765472596,0.27392499618710914,0.35040198634643316,0.0
34,270 days,0.053287349840914267,0.23084052902580662,0.22437413725718813,0.31883440121621764,0.3470766212739965,0.3820346946059888,0.0
35,277 days,0.05765373839006396,0.2401119288791458,0.23643314674732346,0.3336788664193998,0.3470766212739965,0.4018006763962478,0.0
36,284 days,0.05257496003534914,0.22929230260815373,0.21410839404466697,0.2987689318587935,0.3470766212739965,0.35923564097867333,0.2
37,291 days,0.049179062037438444,0.22176352729301194,0.20722326861995521,0.2818255651850081,0.3034963504753789,0.33500831671996467,0.2
38,298 days,0.03924697874155076,0.1981085024463886,0.17955496236121982,0.2419567702522669,0.28456293483716133,0.2829204338545065,0.2
39,305 days,0.024037850366381026,0.1550414472532459,0.139017160966249,0.18846899042061133,0.14773264661029017,0.21337815834789986,0.4
40,312 days,0.01672458754439845,0.1293235769084603,0.11470671395526286,0.14855015172222447,0.10717769679614865,0.16373923566489046,0.6000000000000001
41,319 days,0.017736301471173263,0.1331777063594852,0.12146635270808046,0.14897022185077644,0.10717769679614865,0.16420489601596897,0.6000000000000001
42,326 days,0.010802273101756254,0.10393398434466107,0.10238479224148875,0.12044976605408825,0.10717769679614865,0.12841283083520894,0.6000000000000001
