,horizon,mse,rmse,mae,mape,mdape,smape,coverage
23,193 days,0.022816074834638607,0.15104990842313876,0.14896439885362942,0.16574943472292825,0.16678975915115155,0.18140537333236212,0.4
24,200 days,0.02986691972730149,0.17282048410793638,0.17002372908760655,0.19285990068325956,0.18189970224107455,0.21456321638975104,0.2
25,207 days,0.03890729485968789,0.19724932156965178,0.1938138230573077,0.2244976445527056,0.2157808090748851,0.2546227154538352,0.0
26,214 days,0.05305898662630978,0.23034536380467868,0.22471250337917079,0.2644549420813102,0.2580613765028924,0.30799858428139865,0.0
27,221 days,0.07299472529352799,0.27017536026352956,0.2634656483259821,0.3125706971508681,0.29995657579352436,0.3751034738097802,0.0
28,228 days,0.09396900769172122,0.3065436472865181,0.30081099201514466,0.3605030475953531,0.36657624679417455,0.44467578767057425,0.0
29,235 days,0.11288553653226054,0.3359844290026854,0.3324326828061177,0.40332985946852085,0.422478477588864,0.5090445391092939,0.0
30,242 days,0.12899760356622672,0.3591623637941853,0.3581147422624921,0.4393711903759763,0.45544256129731014,0.5648406397913146,0.0
31,249 days,0.13823009067045192,0.3717930750705988,0.37168498939589845,0.4624555921299697,0.47219543586873125,0.6020804516273411,0.0
32,256 days,0.1388187131237477,0.37258383368545084,0.3725113275787042,0.472944865480726,0.47492484434264576,0.6195201454191327,0.0
33,263 days,0.1383462719537749,0.3719492868036917,0.37187733768426445,0.4795452924045195,0.4801632303308011,0.6308286170668266,0.0
34,270 days,0.14240189762431554,0.37736175962107704,0.3770619344842263,0.4880575556808386,0.4819982555641419,0.6458337431516675,0.0
35,277 days,0.14999571389444472,0.3872928012427351,0.3865180638297311,0.4981844875754854,0.48844469591627737,0.6639746665676829,0.0
36,284 days,0.1541681201318231,0.39264248386009265,0.39190102349764444,0.503898332084712,0.5105674781102753,0.6740833665206378,0.0
37,291 days,0.15547950388827186,0.39430889400097463,0.3937085923637633,0.5017579981380291,0.5105674781102753,0.6704280736879012,0.0
38,298 days,0.14843938759046663,0.38527832483863744,0.38352149682427344,0.48364682855095864,0.5105674781102753,0.6405130188383203,0.0
39,305 days,0.12967930249255138,0.3601101255068391,0.35542413216016616,0.44399498784425073,0.4642231746092318,0.5770804930921073,0.0
40,312 days,0.10050308022353112,0.31702220777657064,0.3077467877159855,0.3815198986166867,0.3978888479809245,0.4816074863711245,0.0
41,319 days,0.07462053232206359,0.27316759017508574,0.26298386301338267,0.3169657564441105,0.31649754871678715,0.38594176020454724,0.0
42,326 days,0.049597071237978546,0.22270399915129171,0.20929676623039062,0.24528415668693726,0.218422443666215,0.28737801036397104,0.2
43,333 days,0.029224527172020676,0.17095182705084105,0.15011579700414823,0.17106606387609516,0.1877967672473939,0.19346934347613137,0.4
44,340 days,0.015342670470695057,0.1238655338288059,0.09911939031446118,0.10971317938605483,0.10581517582336568,0.12020675795492898,0.6000000000000001
45,347 days,0.009029719818300062,0.09502483790199309,0.07329184492566129,0.0781955113544307,0.060834103508094324,0.08371503487856864,0.8
46,354 days,0.0032939361352063968,0.05739282302872369,0.04828417635193871,0.051769845438498635,0.05566843766773359,0.05371590180053797,1.0
47,361 days,0.0015076332168766822,0.03882825281771873,0.034301070757412205,0.03687243292781666,0.03132811326995582,0.03773596186312011,1.0
