,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.00472627847780466,0.0687479343530019,0.06755785427949686,0.07023994378758361,0.07545486210086762,0.07288261963735804,1.0
1,39 days,0.005611283622691681,0.0749085016716506,0.07466656637072996,0.0769162361187882,0.08048024069641002,0.08001053331519642,1.0
2,46 days,0.0054805099069094145,0.07403046607248542,0.07380266215879042,0.07573024109570702,0.07545486210086762,0.07872696766781354,1.0
3,53 days,0.0051978517358970775,0.07209612843902977,0.07188672499995244,0.07355252822955428,0.07455026558100408,0.0763743925229064,1.0
4,60 days,0.005645823713044556,0.07513869650881998,0.07502760259579308,0.07631947836356563,0.07545486210086762,0.07935607043122123,1.0
5,67 days,0.005986597047245219,0.07737310286685689,0.0771884434871608,0.07829386659354512,0.0802661756063324,0.08149930539528398,1.0
6,74 days,0.005865590402513205,0.07658714254046305,0.07641357988707809,0.07761037454846914,0.07759757148249158,0.08075820409307262,1.0
7,81 days,0.005621272348835397,0.07497514487372063,0.0746459459051418,0.0759972782804495,0.07759757148249158,0.07902503674644187,1.0
8,88 days,0.005785467608206148,0.07606226139292828,0.07578885103236627,0.07713133839108814,0.07759757148249158,0.08024683494930292,1.0
9,95 days,0.005875461221335863,0.07665155720098492,0.07634738929768899,0.07773141244972886,0.07759757148249158,0.08089915706690884,1.0
10,102 days,0.004873215302423501,0.06980841856412091,0.06863445835889737,0.07032847666013928,0.07598135737494574,0.0729748927729329,1.0
11,109 days,0.0044390437536427204,0.06662614917314913,0.06545073226778342,0.06734873933351379,0.06648478424090594,0.06977454969190587,1.0
12,116 days,0.004914927943590695,0.07010654708078765,0.06871671576637313,0.07054792279894614,0.07598135737494574,0.07322608086597797,1.0
13,123 days,0.005063681899294651,0.07115955241072452,0.06968138099553303,0.07161435431240494,0.08131351494223983,0.07438160672615246,1.0
14,130 days,0.005265092803690434,0.07256095922526407,0.07086722954627354,0.07295757049948706,0.08131351494223983,0.07584920390307379,1.0
15,137 days,0.006394538670793979,0.07996585940758706,0.07931882933572909,0.08149296546832152,0.08248070156806764,0.08501277684905391,1.0
16,144 days,0.0074694031979173495,0.08642570912591548,0.08624881451304212,0.08855870253672718,0.08998262683494652,0.09268314339018263,1.0
17,151 days,0.0077231078101862825,0.08788121420523434,0.08774540124873376,0.09050882763321187,0.09098909914698947,0.09481548610200378,1.0
18,158 days,0.007774078180258407,0.0881707331275997,0.088062750721727,0.0914517082595791,0.09098909914698947,0.09584250181559294,1.0
19,165 days,0.008083134657423904,0.08990625482926037,0.08974089733277127,0.09399293403800804,0.09223132705049111,0.09864746616273681,1.0
20,172 days,0.009630541788758325,0.09813532385822307,0.09702853617617524,0.10252418853428591,0.09802757019139242,0.10822536647470041,1.0
21,179 days,0.012945521000836598,0.11377838547297373,0.11003849692801018,0.11751874828071013,0.10268875572709127,0.12548577352368293,0.8
22,186 days,0.01830318006320395,0.1352892459259196,0.12955142403471154,0.14030947110995437,0.13364537162837886,0.15212457689461964,0.6000000000000001
23,193 days,0.02661053804803831,0.16312736756301288,0.15720126336194667,0.17273836693002367,0.17300036892351342,0.19081158897773717,0.4
24,200 days,0.03852197225537796,0.19627015120842486,0.19041531502022377,0.21292938863921376,0.20618494119671235,0.2407613510062259,0.2
