,horizon,mse,rmse,mae,mdape,smape,coverage
0,32 days,3.899271715710929e-134,1.9746573666616012e-67,1.972868112288792e-67,inf,2.0,1.0
1,39 days,4.132951300209737e-134,2.0329661335619284e-67,2.0316627525061173e-67,inf,2.0,1.0
2,46 days,4.330271298398527e-134,2.0809303924923887e-67,2.0794502670999488e-67,inf,2.0,1.0
3,53 days,4.54377651520505e-134,2.131613594253201e-67,2.130459216272413e-67,inf,2.0,1.0
4,60 days,4.7396597792963e-134,2.1770759700332692e-67,2.1763514875459422e-67,inf,2.0,1.0
5,67 days,4.899713397895001e-134,2.213529624354506e-67,2.2129638532395092e-67,inf,2.0,1.0
6,74 days,5.051567598919256e-134,2.247569264543199e-67,2.2471690697252983e-67,inf,2.0,1.0
7,81 days,5.143674791942384e-134,2.2679671055688583e-67,2.2677698507794212e-67,inf,2.0,1.0
8,88 days,5.162688511377907e-134,2.272155036826912e-67,2.2720311120168107e-67,inf,2.0,1.0
9,95 days,5.173648771020907e-134,2.2745656224916676e-67,2.274461356844389e-67,inf,2.0,1.0
10,102 days,5.17545960837414e-134,2.2749636499017163e-67,2.2748587647316872e-67,inf,2.0,1.0
11,109 days,5.076984806070544e-134,2.2532165466440513e-67,2.2529810252225203e-67,inf,2.0,1.0
12,116 days,4.934309965733242e-134,2.2213306745582122e-67,2.2206459176722486e-67,inf,2.0,1.0
13,123 days,4.702512621427387e-134,2.1685277543594843e-67,2.165559247674647e-67,inf,2.0,1.0
14,130 days,4.3613393852704446e-134,2.0883820017588842e-67,2.0824821503554648e-67,inf,2.0,1.0
15,137 days,3.9200836385725e-134,1.9799201091388764e-67,1.9723928546179085e-67,inf,2.0,1.0
16,144 days,3.485552029086897e-134,1.8669633175525697e-67,1.8587457697657276e-67,inf,2.0,1.0
17,151 days,3.0931804547637275e-134,1.75874399921186e-67,1.7533792608086625e-67,inf,2.0,1.0
18,158 days,2.6218201216414076e-134,1.6192035454634504e-67,1.6058354235474366e-67,inf,2.0,1.0
19,165 days,2.1730269952946233e-134,1.4741190573676955e-67,1.4523416207537243e-67,inf,2.0,1.0
20,172 days,1.741597377766145e-134,1.319695941407014e-67,1.2889763382087868e-67,inf,2.0,1.0
21,179 days,1.2606137840692457e-134,1.1227705838991533e-67,1.0623010106517534e-67,inf,2.0,1.0
22,186 days,8.32089440805835e-135,9.12189366746749e-68,8.710720048965941e-68,inf,2.0,1.0
23,193 days,6.000769815702273e-135,7.74646359037611e-68,7.435492480448208e-68,inf,2.0,1.0
24,200 days,4.2767391656738694e-135,6.53967825330411e-68,6.375433254070851e-68,inf,2.0,1.0
25,207 days,2.964717966394089e-135,5.444922374464203e-68,5.389918461986946e-68,inf,2.0,1.0
26,214 days,2.480876379853145e-135,4.9808396680209904e-68,4.498887795088548e-68,inf,2.0,1.0
27,221 days,1.7023122776009758e-135,4.125908721240662e-68,3.519844449501999e-68,inf,2.0,1.0
28,228 days,1.2024898299503725e-135,3.4676935129136952e-68,2.968099986978741e-68,inf,2.0,1.0
29,235 days,8.705987912763406e-136,2.9505911124321183e-68,2.6053589007628734e-68,inf,2.0,1.0
30,242 days,8.575149055075878e-136,2.9283355434573883e-68,2.58960794621425e-68,inf,2.0,1.0
31,249 days,9.536907721406175e-136,3.0881884206450513e-68,2.941395546592466e-68,inf,2.0,1.0
32,256 days,9.194501702518755e-136,3.0322436746605237e-68,2.7937258710367187e-68,inf,2.0,1.0
33,263 days,7.376065628437698e-136,2.7158913138116737e-68,2.3460250933281106e-68,inf,2.0,1.0
34,270 days,4.7028218811995065e-136,2.16859905957729e-68,1.6715564916443659e-68,inf,2.0,1.0
35,277 days,2.5393907922949537e-136,1.5935466081338675e-68,1.3430354682934054e-68,inf,2.0,1.0
36,284 days,4.9178074674093414e-136,2.2176130111922914e-68,1.716878558035239e-68,inf,2.0,1.0
37,291 days,1.2317533297600621e-135,3.5096343538324075e-68,2.78559275631905e-68,inf,2.0,1.0
38,298 days,2.6513058595777824e-135,5.149083277223026e-68,4.2980707323976865e-68,inf,2.0,1.0
39,305 days,4.66463645077466e-135,6.829814383110759e-68,6.24648164636059e-68,inf,2.0,1.0
40,312 days,7.393803088483545e-135,8.5987226309979e-68,8.140226125159109e-68,inf,2.0,1.0
41,319 days,1.1130793698187796e-134,1.0550257673719537e-67,1.0172184441429628e-67,inf,2.0,1.0
42,326 days,1.5491758424438718e-134,1.2446589261495986e-67,1.2143376896147285e-67,inf,2.0,1.0
43,333 days,2.0083728319450116e-134,1.4171707137621111e-67,1.392079342245788e-67,inf,2.0,1.0
44,340 days,2.50146064018006e-134,1.581600657618749e-67,1.5640454176446435e-67,inf,2.0,1.0
45,347 days,3.0105583504845627e-134,1.735096063762627e-67,1.7237982068597042e-67,inf,2.0,1.0
46,354 days,3.44521359588091e-134,1.8561286582241303e-67,1.8487115642396373e-67,inf,2.0,1.0
47,361 days,3.855637235377371e-134,1.9635776621711124e-67,1.9582808441318515e-67,inf,2.0,1.0
