,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.004664796458945233,0.06829931521578553,0.06763151089206504,0.0692612031733831,0.07253426518437639,0.07179065742934931,1.0
1,39 days,0.0052869788869833075,0.07271161452603915,0.07247361404593264,0.07376107451378838,0.0760105297868941,0.07660287505773206,1.0
2,46 days,0.005538008652322764,0.07441779795400268,0.07436428532122802,0.07536461312488373,0.0760105297868941,0.07832054793240951,1.0
3,53 days,0.005451821140950951,0.07383644859384118,0.07374651349791687,0.07459441893934557,0.0760105297868941,0.07749294872958175,1.0
4,60 days,0.005451508995339678,0.0738343347998726,0.07374442453707875,0.07439174964988428,0.07499718333958767,0.07727406480042819,1.0
5,67 days,0.005270543696200711,0.0725985102891286,0.07254333307407297,0.07311182870100592,0.07307211985840466,0.07589063549017967,1.0
6,74 days,0.004879391696040064,0.06985264272767398,0.0697210313266772,0.07033641328891704,0.07159379149521994,0.07290935799090224,1.0
7,81 days,0.00430088953710253,0.06558116754909545,0.06480338145158382,0.06557101066425536,0.0686832942566856,0.06784610799544478,1.0
8,88 days,0.003900596574557909,0.06245475622046658,0.06145937531414778,0.06232615904562111,0.06333567749468735,0.06439534815563758,1.0
9,95 days,0.003850574399170994,0.06205299669775017,0.06112075320085293,0.06200517138790536,0.06333567749468735,0.06404915087543867,1.0
10,102 days,0.0032441261175863087,0.0569572305996904,0.056034382808275246,0.057109331063955146,0.0524590361635144,0.05884111581603885,1.0
11,109 days,0.00288249145791442,0.05368883923046223,0.05267631945843756,0.053839741559189636,0.04859291823865355,0.055383363362421875,1.0
12,116 days,0.002871247124175507,0.05358401929843922,0.05255468216052429,0.05373286864428681,0.04859291823865355,0.055271227277460325,1.0
13,123 days,0.0027894147218777126,0.052814910033793606,0.051726797384983716,0.05301173403778958,0.04859291823865355,0.05451212583300062,1.0
14,130 days,0.002728094059164217,0.052231159848927504,0.05130066029970781,0.05283324948893174,0.04859291823865355,0.054319872938845354,1.0
15,137 days,0.0038523590762434765,0.0620673752968778,0.05960795431039423,0.06112598520253444,0.04885336313102828,0.06321986135279378,1.0
16,144 days,0.0049715844601819345,0.07050946362143123,0.06802427588644651,0.0695791364494567,0.07249982230671968,0.07228074561927661,1.0
17,151 days,0.00591869552670389,0.07693305873747573,0.07538651175135293,0.07693993360283616,0.08403639956429469,0.08015024361927006,1.0
18,158 days,0.006664945622862693,0.08163911821463221,0.08137368004848786,0.08293786980899909,0.08403639956429469,0.08655067250262763,1.0
19,165 days,0.006985052142746569,0.08357662437994591,0.08347578870901855,0.08519070086374324,0.08403639956429469,0.08899042172760747,1.0
20,172 days,0.0072507879064556005,0.08515155844995205,0.08491930852187571,0.08686978656190628,0.08403639956429469,0.09083971193044982,1.0
21,179 days,0.006961626526466154,0.08343636213585869,0.08318129084003964,0.08563991648378876,0.08376397758044042,0.0894965832260511,1.0
22,186 days,0.0066069923055739515,0.08128340732015331,0.08087752646952429,0.0840319991747725,0.08310413581488357,0.08775184345629687,1.0
