,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.00546860687086669,0.07395002955284528,0.07315442324422783,0.07571214010595934,0.07596932042001343,0.07875656399555743,1.0
1,39 days,0.006128184116984478,0.07828271914659377,0.07800735567165412,0.0803326985927094,0.07944519901370178,0.08371790694580103,1.0
2,46 days,0.006133209732143404,0.07831481170342813,0.07804001532302235,0.0801074005206183,0.07831870865324624,0.08347372733291845,1.0
3,53 days,0.0055643617623385745,0.07459464968976377,0.07451185647086622,0.07640707504738563,0.07596932042001343,0.07944768647298014,1.0
4,60 days,0.005670244853253287,0.07530102823503333,0.07522035572590224,0.07680166088504606,0.07794224960831556,0.0798744851453342,1.0
5,67 days,0.006031443660250234,0.07766236965384352,0.07757815037173853,0.07896860459359986,0.07831870865324624,0.08222188169452926,1.0
6,74 days,0.006019016659749456,0.07758232182494576,0.0775003790272796,0.07892255484779188,0.07831870865324624,0.08217184618993785,1.0
7,81 days,0.00572144527531572,0.07564023582271356,0.07542940740953799,0.07697609600847659,0.07794224960831556,0.08007412110435733,1.0
8,88 days,0.005790400770426602,0.07609468293137571,0.07590185969584556,0.07742559543257077,0.07794224960831556,0.08055905623731133,1.0
9,95 days,0.006167728766712634,0.07853488885019597,0.0781961888185548,0.07965441361615326,0.08119637296155251,0.08298637680764524,1.0
10,102 days,0.0053099381694095655,0.0728693225535243,0.07172959347245433,0.07345632490113621,0.07558255170484143,0.07634164154681697,1.0
11,109 days,0.004898619245632796,0.06999013677392549,0.06889760098731697,0.0707824125193616,0.06858641445666977,0.07345674275781228,1.0
12,116 days,0.005059382522066118,0.07112933657827913,0.07005325462781359,0.0718929026064043,0.07413886489188325,0.07465093549774351,1.0
13,123 days,0.004995314854063179,0.07067754136968249,0.06961480224418144,0.07149316466032231,0.07358386197443158,0.07421962902646445,1.0
14,130 days,0.004837717322193776,0.06955370099566073,0.06869497399235674,0.07067970683991273,0.07358386197443158,0.07333044939128507,1.0
15,137 days,0.005631003839220479,0.07504001492017762,0.07476584816627851,0.07675592662834615,0.07413886489188325,0.0798424627907464,1.0
16,144 days,0.006094381375856091,0.07806651891724192,0.07792115265564925,0.08005622939249943,0.08321104379855641,0.08340899906205176,1.0
17,151 days,0.006064831543633366,0.0778770283436224,0.077715747932145,0.08014923491667723,0.08321104379855641,0.0835093274138453,1.0
18,158 days,0.005788074435896087,0.07607939560680071,0.07564374791793185,0.07850415464992011,0.08321104379855641,0.08174371055082026,1.0
19,165 days,0.005355191130295878,0.07317917142395013,0.07280602264820471,0.07633872075611738,0.0746038925127722,0.0793950110758762,1.0
20,172 days,0.005662503200595983,0.0752496059829949,0.07461309625794353,0.07907919487475551,0.0746038925127722,0.08240006901407079,1.0
21,179 days,0.0065540802337384725,0.08095727412492637,0.07939285073021547,0.08518631850196283,0.0746038925127722,0.08916452577026264,1.0
22,186 days,0.0076322730622563895,0.08736288149011792,0.0855948964607207,0.09333478931597715,0.09691341439174715,0.09814676137468789,1.0
23,193 days,0.009950797437992608,0.09975368383168919,0.09808340747885681,0.10832362323092634,0.1148639430094825,0.11481098379011156,1.0
24,200 days,0.014383279222002625,0.11993030985535985,0.11707942960960853,0.131099360006886,0.11534624658284369,0.1409192560640855,0.8
25,207 days,0.022540209874493743,0.15013397308568685,0.14335285724492433,0.1633582170108365,0.140302630215392,0.17984653546270052,0.6000000000000001
26,214 days,0.036627692072097866,0.19138362540222156,0.1794088844879292,0.20790125940866228,0.1880705658349646,0.23669990279107322,0.4
27,221 days,0.05576765968553103,0.236151772564872,0.22409738083497086,0.26184381584835675,0.25820769941149985,0.30759289210546986,0.2
28,228 days,0.0725710878499924,0.26939021483712505,0.26234496479692176,0.3093007745609185,0.33757915499861124,0.3705081981179927,0.0
29,235 days,0.08190655603735311,0.286193214520109,0.28378123062685623,0.3390405769896002,0.33757915499861124,0.4099815831026289,0.0
30,242 days,0.08741050457248588,0.2956526755713296,0.2948515255160833,0.35536130081800377,0.3398113185535173,0.43255751010259286,0.0
31,249 days,0.088231290155246,0.2970375231435348,0.2962713483723016,0.3600146885575079,0.3608460936961324,0.43938826219326527,0.0
32,256 days,0.08897750459207973,0.29829097303150115,0.2974064215528156,0.3641078028794499,0.3608460936961324,0.44574653840408357,0.0
33,263 days,0.09742849360916662,0.3121353770548392,0.3096247870712857,0.3776135085742086,0.3608460936961324,0.46716153259585086,0.0
34,270 days,0.11146527236707132,0.3338641525636907,0.3312011737435377,0.40130929268878635,0.4055246003910257,0.5040524987866589,0.0
35,277 days,0.12556213916238637,0.3543474836405451,0.35257880470479913,0.42580078335964855,0.4451159522519942,0.5424265214569338,0.0
36,284 days,0.13684017212331506,0.3699191426829856,0.36942612670530445,0.44527021642971676,0.4552484985512618,0.5732416244548613,0.0
37,291 days,0.13292101021370084,0.36458333781688496,0.3632257939888932,0.44040394961894724,0.4552484985512618,0.5657003788883375,0.0
38,298 days,0.11803624123523791,0.3435640278539619,0.33981015711183654,0.4148677791595181,0.4552484985512618,0.5266571319830371,0.0
39,305 days,0.09686805886698678,0.3112363392455752,0.3029367277964499,0.36971256111327805,0.38119326633717776,0.46061720111992527,0.0
40,312 days,0.06923697547186544,0.26312919920044114,0.24490916890605594,0.29914515206559233,0.31743509995484825,0.363523431217751,0.2
41,319 days,0.04113389376631111,0.20281492491015327,0.17725361572956874,0.21628861107121727,0.22947240832006208,0.25363090926547693,0.4
42,326 days,0.023899007809314234,0.1545930393300883,0.13003217695145608,0.15389450106003544,0.1094317266694,0.1737806367097549,0.6000000000000001
43,333 days,0.010793652400937345,0.10389250406519877,0.08644099897385957,0.09948963090826744,0.06922271628126854,0.10760921913755969,0.8
44,340 days,0.0032328642389663777,0.056858282061335426,0.05003497309662555,0.056477109835503414,0.045410749196008404,0.058669376276132744,1.0
45,347 days,0.001859430770794636,0.043121117457629,0.03988140606610544,0.04369197822273427,0.045410749196008404,0.044829299394335574,1.0
46,354 days,0.001977676735286122,0.04447107751433646,0.04128685139820672,0.04466123851985048,0.04550606860555429,0.04584508093137936,1.0
47,361 days,0.0013291974541944722,0.03645816032378036,0.034431676325687645,0.03732784669096356,0.045410749196008404,0.03812307256647684,1.0
