,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.0049142330532781055,0.07010159094684018,0.06849209403406897,0.07096988174244483,0.07562305453894054,0.07370476738517243,1.0
1,39 days,0.005728634686957211,0.07568774462855404,0.07547268537017471,0.07778036356373053,0.07732012097938434,0.08094578220919715,1.0
2,46 days,0.005836746111233272,0.07639860019158251,0.07626330967523824,0.07834214898252707,0.07732012097938434,0.0815493474668703,1.0
3,53 days,0.0052855860746256695,0.07270203624813867,0.07256937746113863,0.07449649348466124,0.07562305453894054,0.0773910102408817,1.0
4,60 days,0.005140506004333032,0.0716973221559427,0.0716086252343024,0.07327919223805121,0.07456075398820604,0.07607344101862114,1.0
5,67 days,0.005311642530703078,0.07288101625734289,0.07273088443363152,0.07423374958409562,0.07456075398820604,0.077107059314549,1.0
6,74 days,0.005402461412009497,0.0735014381628652,0.073318676624735,0.07478908825133998,0.07456075398820604,0.07770883078508585,1.0
7,81 days,0.005294731745257564,0.07276490737476111,0.07253092693284678,0.07405198812109483,0.07456075398820604,0.0769172720427051,1.0
8,88 days,0.005411935523820168,0.07356585841149527,0.07339861683543976,0.07487912549670152,0.07456075398820604,0.07780466379059689,1.0
9,95 days,0.005831164050216181,0.0763620589705135,0.07602937140597135,0.07735464547926023,0.08009681431560609,0.08049290134005747,1.0
10,102 days,0.005551316312148351,0.07450715611368046,0.0741473332295801,0.07557775783572421,0.07151140305148238,0.07857294567064166,1.0
11,109 days,0.005185439936177134,0.07200999886249919,0.07162082253640699,0.07313943648354596,0.07116076497205429,0.07594362731140117,1.0
12,116 days,0.005349532334714512,0.07314049722769536,0.07280362819942192,0.07424999524211418,0.07151140305148238,0.07713739274144657,1.0
13,123 days,0.005528646669070564,0.07435486984098999,0.07403409282003666,0.07547231261263847,0.07373424673131969,0.07845574106733841,1.0
14,130 days,0.0055916684530767395,0.07477745952542611,0.07439562583565568,0.07596543991263391,0.07373424673131969,0.07899540228165144,1.0
15,137 days,0.00608673184940441,0.07801750988979596,0.07758485252130107,0.07921196344264259,0.0772723518246757,0.0825168029587014,1.0
16,144 days,0.006432634725918879,0.08020370768187017,0.07998398979667162,0.08175505159825874,0.0806206483327957,0.08525984306865984,1.0
