,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.006059525402299532,0.07784295345308741,0.07420299870436887,0.07655560929740833,0.08847770110248336,0.07991150862264512,1.0
1,39 days,0.007313435645437178,0.08551862747634095,0.08433562987227501,0.08666031432911933,0.0893639377600599,0.090698311090764,1.0
2,46 days,0.007901723256238299,0.08889163771828203,0.0886664791112313,0.09084484716769509,0.0893639377600599,0.09519227999603347,1.0
3,53 days,0.007716246978418774,0.0878421708430454,0.08755673635012642,0.08965690085539407,0.0893639377600599,0.09389584524573355,1.0
4,60 days,0.007547992207133524,0.08687918166703415,0.08665499420730945,0.08855798547288853,0.0893639377600599,0.09268421687122627,1.0
5,67 days,0.007190770841726733,0.08479841296702866,0.0846826939004381,0.08652978264489476,0.08768311592054048,0.09045392938498178,1.0
6,74 days,0.007069546921730575,0.08408059777220055,0.08397322415592703,0.08578520876323033,0.08564106835173772,0.08963966310613865,1.0
7,81 days,0.006741746304109446,0.08210813786775002,0.08173241550161502,0.08363462121261807,0.08564106835173772,0.08731787626018081,1.0
8,88 days,0.0064983669113700985,0.08061244886101711,0.08014860198120125,0.08206018591185842,0.08564106835173772,0.08561198277662475,1.0
9,95 days,0.006876780058789998,0.08292635322254319,0.08212014487592748,0.08383752007734557,0.08564106835173772,0.08757511484129846,1.0
10,102 days,0.006347806579339111,0.07967312331858913,0.07868733914230341,0.08053474248343281,0.07466579303718002,0.08399344676964264,1.0
11,109 days,0.005781281592961023,0.07603473938247585,0.07486477104550891,0.07678795130227703,0.0711692279509768,0.07994355526379404,1.0
12,116 days,0.005713076585754941,0.07558489654524203,0.07435005166671563,0.07624837796703522,0.0711692279509768,0.07936508240456579,1.0
13,123 days,0.005603489959987195,0.07485646237959148,0.07357769393891322,0.07556338858985803,0.0711692279509768,0.07862724664329533,1.0
14,130 days,0.005400545101940169,0.07348840113882033,0.07254560386410629,0.07480913762195762,0.0711692279509768,0.07779190802247,1.0
15,137 days,0.0069658390139376684,0.08346160203313659,0.08122575143348239,0.08328581337918088,0.0712408461512941,0.08711042364852081,1.0
16,144 days,0.008285248395815419,0.09102333984102878,0.08906573322922454,0.09103702906183866,0.09766253879339605,0.09557723516392616,1.0
17,151 days,0.009338958822302727,0.09663828859361452,0.09555485267736515,0.09737169279663245,0.09873928144213127,0.10247208557439565,1.0
18,158 days,0.010094006061999623,0.10046893082938438,0.10023259457904686,0.10196159392492371,0.09873928144213127,0.10746674408305974,1.0
19,165 days,0.010327491611813431,0.10162426684514596,0.10141546625791208,0.10325932138363322,0.10415117608694364,0.10890604705331154,1.0
20,172 days,0.010283232894733508,0.10140627640700307,0.10121676282369894,0.1033452199687158,0.10415117608694364,0.1090026200021063,1.0
21,179 days,0.009556133626455167,0.09775547875416071,0.09735275422542898,0.10019197873943661,0.09873928144213127,0.1055168141121087,1.0
22,186 days,0.008965624336454715,0.09468698081813949,0.09404019795104322,0.09785809246314255,0.0941903517927503,0.10294997354749139,1.0
