,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.004442641054736582,0.0666531398715513,0.06448441520163095,0.06616144395172356,0.07488066899313045,0.06858434215059331,1.0
1,39 days,0.005305571188784065,0.07283935192451993,0.07215796487355242,0.07376177191111738,0.07636049892611418,0.07664089158670903,1.0
2,46 days,0.005611820411528552,0.07491208454934725,0.07473606431415118,0.0761796699373056,0.07636049892611418,0.07921259674807063,1.0
3,53 days,0.005059664279636694,0.07113131715100385,0.07080177147343139,0.07216603225676398,0.07488066899313045,0.07489645397547287,1.0
4,60 days,0.004599211659160694,0.06781748785645701,0.06757265828033468,0.06868554565279755,0.06676479427015569,0.07114788334048597,1.0
5,67 days,0.0043889030653526655,0.06624879670871514,0.06605430667494275,0.06695652930599254,0.06623558725910535,0.06929008798832156,1.0
6,74 days,0.003927995058436696,0.06267371904105178,0.06260360577750979,0.06351889410999219,0.0641219951273134,0.06560702526375448,1.0
7,81 days,0.003363150831245518,0.05799267911767413,0.05720905878933596,0.058182088424071854,0.061299770947274033,0.059973003616618406,1.0
8,88 days,0.0032782368979207485,0.05725588963522223,0.05648358136544574,0.057408353023846045,0.059172322946112445,0.05915120507890642,1.0
9,95 days,0.0035860705800462977,0.05988380899747692,0.05872022774814345,0.0595359461672646,0.059172322946112445,0.061434624564541254,1.0
10,102 days,0.0032724228340198624,0.05720509447610293,0.0560527459031257,0.05701200062194786,0.05743109394614507,0.05875232146667471,1.0
11,109 days,0.003167117753892311,0.056277151259568135,0.055109133578263504,0.05608681468875847,0.054546393280165494,0.05777219716620435,1.0
12,116 days,0.003539620805662147,0.05949471241767748,0.058951521335285924,0.059844533760956144,0.05743109394614507,0.061723054621184284,1.0
13,123 days,0.0035297716282404303,0.05941188120435533,0.05886434684207192,0.05977441725688081,0.057080511425768435,0.06164874432222965,1.0
14,130 days,0.0034219214666855314,0.05849719195555913,0.058121058031883034,0.059060305696356764,0.057080511425768435,0.06087952251725183,1.0
15,137 days,0.003673748660117565,0.06061145650879514,0.060307499114123274,0.061197896017867306,0.05886936120154234,0.06314896256058421,1.0
16,144 days,0.003697456109887742,0.06080671105961695,0.060527058166581396,0.06149882824313485,0.05886936120154234,0.06346725253147921,1.0
17,151 days,0.0035178923899365708,0.05931182335703878,0.05886183364588191,0.05998778073813574,0.057080511425768435,0.06186938229438703,1.0
18,158 days,0.0033540003130359385,0.05791373164488659,0.05729680273912983,0.05864105280110082,0.05605105440650319,0.06044729025513311,1.0
19,165 days,0.002861452236464006,0.05349254374643261,0.05322732690129335,0.0549605683688994,0.052786980880778746,0.05652750812745473,1.0
20,172 days,0.002689280983785987,0.051858277871387005,0.051778887983552194,0.053865684599677555,0.052786980880778746,0.055361968329612224,1.0
21,179 days,0.002510804863201302,0.0501079321385477,0.04999709108671145,0.052445537700336504,0.05131412367654679,0.05386421574258469,1.0
22,186 days,0.002302222600144083,0.0479814818460631,0.04761601610480335,0.05048777024187028,0.05034687174059383,0.05181229165024934,1.0
23,193 days,0.0023869497923102263,0.04885642017493941,0.04845417757562747,0.05208259877545181,0.052786980880778746,0.053497444143303485,1.0
24,200 days,0.0034228852218449297,0.05850542899462348,0.05595150210950522,0.06117090396460404,0.05832101440850147,0.06331427020191951,1.0
25,207 days,0.00583563066085333,0.07639129964108039,0.06942944943056058,0.07757928715398621,0.05832101440850147,0.08150091651320192,0.8
26,214 days,0.009832561652876635,0.09915927416473275,0.09001339478640473,0.10298431294380225,0.0982285068265399,0.11005581521025909,0.6000000000000001
27,221 days,0.016570425193669417,0.128726163594156,0.1199255175299499,0.1389015923174478,0.14087130824087613,0.1512937371906241,0.4
28,228 days,0.02274899903043408,0.1508277130716835,0.14609309293217243,0.17151724716004835,0.1759754488588781,0.1890709751515199,0.2
29,235 days,0.02920807942239915,0.17090371389293782,0.16853181233542874,0.20004520348700022,0.2211116832524434,0.22318036584008968,0.0
30,242 days,0.0392455488869904,0.19810489364725548,0.1950249918940949,0.23152678949424835,0.2213992886215042,0.26298364421976506,0.0
31,249 days,0.04932716981981566,0.2220972080414692,0.21915757319213175,0.260604528458734,0.24086828846129923,0.30097050889795046,0.0
32,256 days,0.06451152089904456,0.2539911827190947,0.2483223623123963,0.2935319593845328,0.29827923827711683,0.3468372673407371,0.0
33,263 days,0.0861746634562317,0.2935552136417129,0.2869873273634356,0.33448755275678366,0.3213641436813064,0.40536193211423865,0.0
34,270 days,0.0966998037753899,0.3109659206012612,0.3078546292736322,0.36066472530536403,0.37175415120420147,0.4419184136831884,0.0
35,277 days,0.10063104597171983,0.3172239681545514,0.3150382112618416,0.369675010501764,0.37175415120420147,0.4547026384545396,0.0
36,284 days,0.09563457633007708,0.3092484055416892,0.30478144348926084,0.35703502665916576,0.37175415120420147,0.43741073475337383,0.0
37,291 days,0.07541372653820252,0.2746155977693229,0.2580742172920963,0.30388767784648946,0.34333066425911635,0.3673595583044687,0.0
38,298 days,0.04749053050338453,0.2179232215790335,0.19243697339631424,0.2300911357771686,0.25816422446831544,0.2708187630278726,0.2
39,305 days,0.029116152881058628,0.1706345594569243,0.13709075594353132,0.1620638421080502,0.1200120938180559,0.18591757829277883,0.4
40,312 days,0.012116425438688279,0.11007463576450426,0.07974641306711655,0.09450733337939514,0.05719454513615375,0.10413368283724528,0.6000000000000001
41,319 days,0.0026248344817549688,0.05123313851166029,0.03733452691200538,0.04419378772047007,0.03161768285860947,0.046171799096108176,0.8
42,326 days,0.0013630359192673479,0.036919316343444766,0.029445689113526543,0.03305974465065355,0.03161768285860947,0.033933271295685116,1.0
43,333 days,0.0019974234994485198,0.044692544114746026,0.03460265862549024,0.037443454341809936,0.03161768285860947,0.03863189501176432,1.0
44,340 days,0.0021849691264389766,0.046743653327900855,0.037325690237106725,0.04010844417565856,0.04494263202785253,0.04140193850110379,1.0
45,347 days,0.002248143459080599,0.04741459120440246,0.040038141902279216,0.04314890444673386,0.04494263202785253,0.04439669619244054,1.0
46,354 days,0.002250114182734023,0.04743536847895274,0.040195510819495066,0.04327117393665489,0.04494263202785253,0.044519813998923866,1.0
47,361 days,0.001552371474928439,0.039400145620650175,0.030524594378817473,0.032953454467667384,0.020750421971217636,0.03379071471350949,1.0
