,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.0023827804800867006,0.048813732494931185,0.04692108843756759,0.048572179782474745,0.054103232341865974,0.049876187959847065,1.0
1,39 days,0.002984998925316252,0.05463514368349599,0.05355396941486621,0.05494171643669991,0.058580520013467516,0.056553507466929366,1.0
2,46 days,0.0028722331011136176,0.05359321879784436,0.05262264374909882,0.053822195608107665,0.058580520013467516,0.05536167991180798,1.0
3,53 days,0.00298093126545661,0.05459790532114405,0.05361728104374362,0.0545928802190523,0.058580520013467516,0.05617743156576824,1.0
4,60 days,0.0035943820699968895,0.05995316563782841,0.05988114772507036,0.060629907678453256,0.05881715343919057,0.06252974296022606,1.0
5,67 days,0.0037581146932356042,0.06130346395788418,0.06122710168612997,0.06189811920774417,0.06249647549521532,0.06388005374134502,1.0
6,74 days,0.003581255022592611,0.05984358798227769,0.05970713313590386,0.06049815747547205,0.05881715343919057,0.06239369047861543,1.0
7,81 days,0.0032897845546578206,0.05735664350934267,0.05685402120596579,0.05781460620214535,0.05795665539658918,0.05956460926038814,1.0
8,88 days,0.0033489086980683664,0.05786975633323823,0.05736027023657933,0.05837044326318888,0.060735840701806786,0.0601549620258358,1.0
9,95 days,0.003286831797102798,0.05733089740360601,0.05687072976897014,0.057950617995230005,0.060735840701806786,0.05970680543792407,1.0
10,102 days,0.0024631423237225984,0.04963005464154355,0.04429875837826962,0.0452531737764056,0.05549666683385473,0.04657394535440283,1.0
11,109 days,0.0020241417364891177,0.04499046272810625,0.038944053545781475,0.03995326951620708,0.04539939707255705,0.04104258349778007,1.0
12,116 days,0.002563913598228572,0.050635102431303244,0.04376379256236989,0.044673684769206426,0.060735840701806786,0.04604523471993616,1.0
13,123 days,0.0028410998499044738,0.05330196853686057,0.045896283910951796,0.04686966458304164,0.06319960770800932,0.04839422006648467,1.0
14,130 days,0.003109429404704528,0.0557622578874325,0.047893595981246026,0.04901568313680705,0.0690014733375538,0.05069532521955183,1.0
15,137 days,0.004192376239127386,0.06474856167612826,0.0623471648889057,0.0638944922561768,0.07171573977098288,0.06617158269389484,1.0
16,144 days,0.005936933827282992,0.0770515011358182,0.0763041367373182,0.07801997869546722,0.07392970047683635,0.0812562850607761,1.0
17,151 days,0.008059522012858969,0.08977484064513269,0.08738766877411319,0.08967596760322163,0.07582840216264886,0.09414930500784525,1.0
18,158 days,0.011236507271982568,0.10600239276536436,0.10218850721936011,0.1057952417015738,0.09962457772931423,0.11224627236210272,1.0
19,165 days,0.01575800548889584,0.12553089455945035,0.12111122588419226,0.12650510032997525,0.12728141787632583,0.1358452097788825,0.8
20,172 days,0.02041872733556275,0.14289411231944704,0.14028586722961084,0.14780140140996045,0.15231211026274377,0.16020090492750538,0.6000000000000001
21,179 days,0.024523391318655233,0.15659946142517614,0.15545356576490518,0.16524475803151178,0.17747899361884345,0.18045043003364236,0.4
22,186 days,0.02768511804456993,0.16638845526228654,0.16600397869882824,0.17886673390606048,0.18230990756257495,0.19657338091360682,0.2
23,193 days,0.032248852388038596,0.17957965471633638,0.1789232679727461,0.19630674560243005,0.1868413608370709,0.21801932272750535,0.0
24,200 days,0.0411775351889729,0.20292248566625853,0.19940371534241247,0.22421176970294582,0.19539129724906928,0.2544097199534676,0.0
25,207 days,0.05776645308484907,0.24034652709130014,0.23234223507823187,0.2676111331581954,0.23951216874459172,0.3140741354764187,0.0
26,214 days,0.08264075938957373,0.28747305854562044,0.2762788705324669,0.3235710812008712,0.31700411412142226,0.39458558993124115,0.0
27,221 days,0.10446839639508915,0.32321571186297415,0.31591975316584436,0.37834908211905466,0.39930672483882285,0.4739065086325247,0.0
28,228 days,0.09790744296688222,0.31290165062984604,0.2949621186790141,0.3733257136523873,0.39930672483882285,0.46751450983065507,0.2
29,235 days,0.0899601127057824,0.299933513808948,0.2773043081471559,0.5787675715791887,0.4666411010504497,0.5529525125039607,0.2
30,242 days,0.07655105023027105,0.2766786045762683,0.2527183744961865,1.681811183930309,0.46928130183998684,0.7520890880612967,0.2
31,249 days,0.04905225040370692,0.22147742639760587,0.20012500373763945,1.9927561869116817,1.3442134037554287,0.8314212862872921,0.4
32,256 days,0.023855311201328243,0.15445164680678625,0.14907825126220625,4.547470585469741,2.021366115957314,1.05630735615398,0.6000000000000001
33,263 days,0.023327636123471676,0.1527338735299792,0.1463683364520708,5.929528842033946,5.9145247865944235,1.3206056109978932,0.6000000000000001
34,270 days,0.017236633297193528,0.13128835933620897,0.11971273970230134,5.810822725477138,5.9145247865944235,1.2689879179902457,0.8
35,277 days,0.008861186814393074,0.09413387708149003,0.08793925347153618,4.681982529324412,2.021366115957314,1.0325822120200923,1.0
36,284 days,0.006431349804823884,0.08019569692211599,0.07571471888433533,4.335439204836984,0.7506828209713915,0.8989866481952267,1.0
37,291 days,0.011211474725691674,0.10588425154711004,0.0909190223451153,1.7764424833863366,0.4478696873770507,0.6668909009033772,0.8
38,298 days,0.009937296621400197,0.09968599009590162,0.0813688893445256,0.37641936517593355,0.28864949352017244,0.38113421668042113,0.8
39,305 days,0.025458102236446806,0.15955595330932282,0.12836892476874823,0.311115754820917,0.28864949352017244,0.3796383825156067,0.6000000000000001
40,312 days,0.04571051577798079,0.2138001772169069,0.18239517909967437,0.33693343939435266,0.39941222869797144,0.4169404565027584,0.4
41,319 days,0.0556199568540427,0.23583883661102703,0.21522845279500633,0.3338865429141271,0.39941222869797144,0.4128157717438229,0.2
42,326 days,0.05355368017940766,0.2314166808581604,0.20951836008017036,0.2807232538352929,0.2734150111190446,0.33745202307610833,0.2
43,333 days,0.05345891997717131,0.2312118508579768,0.20832979314730654,0.26417589260912705,0.2734150111190446,0.3194285427293349,0.2
44,340 days,0.037497617513514436,0.19364301565900702,0.15341527793040383,0.18113667433256403,0.18205324198287984,0.2135630689469682,0.4
45,347 days,0.01671835386590717,0.12929947357165525,0.09099344271051912,0.1035469530656791,0.04183421204943055,0.11605262172312639,0.6000000000000001
46,354 days,0.006295820128977945,0.07934620425060007,0.05371460370914214,0.058806374230327724,0.04183421204943055,0.06290609266059252,0.8
47,361 days,0.0009013385789666706,0.030022301360266682,0.02604739341569462,0.028535237308383865,0.030697557373160565,0.02908441514610221,1.0
