,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.004490070705825029,0.0670079898655752,0.06403936306566675,0.06561139948127248,0.07662514094881313,0.06805205466129309,1.0
1,39 days,0.005591315278497938,0.07477509798387387,0.07413685142201337,0.07561434335627437,0.08062667797841701,0.07863720602910576,1.0
2,46 days,0.005916933161514688,0.07692160399728211,0.07677536265464945,0.0780995953556868,0.08062667797841701,0.08128668887885547,1.0
3,53 days,0.005371666504539566,0.07329165371677437,0.07295894596962285,0.07420799338669584,0.07662514094881313,0.07709690200538626,1.0
4,60 days,0.004913244032730171,0.07009453639714133,0.06977609137830482,0.07080505328151376,0.06918071072854064,0.07342977072026292,1.0
5,67 days,0.004737287685472161,0.06882795715021739,0.06855056373107449,0.06936770543574261,0.06918071072854064,0.07188140240516032,1.0
6,74 days,0.004359144026584687,0.06602381408692387,0.06597213324599571,0.06677735991110773,0.06767495035524257,0.06908771344521755,1.0
7,81 days,0.004017467243486395,0.06338349346230764,0.06318694362853328,0.0640172041725324,0.0648633832353382,0.06614724050909389,1.0
8,88 days,0.004132357979901288,0.06428341916778609,0.06408263563210725,0.06483594937790767,0.06682307954333622,0.06702171442833721,1.0
9,95 days,0.0044819121270097285,0.06694708452957253,0.06656968578767053,0.06722541106411921,0.06767495035524257,0.06958989996525891,1.0
10,102 days,0.004119968290590062,0.06418697913588131,0.06361983684200803,0.0644420515686202,0.06682307954333622,0.06662409554021728,1.0
11,109 days,0.003964236699433232,0.06296218467805284,0.06239999268660981,0.06328288330450818,0.06187910903468242,0.06538602489353491,1.0
12,116 days,0.004145487523055517,0.06438546049424138,0.06395542620044077,0.06479562515587291,0.06294364129248764,0.06699240306337548,1.0
13,123 days,0.0039825733997392344,0.06310763345063126,0.06266552094833173,0.06354928758381023,0.06187910903468242,0.06566269972769559,1.0
14,130 days,0.003850654371710227,0.06205364108342255,0.06177744382425796,0.06267830333490333,0.06187910903468242,0.06472288141232495,1.0
15,137 days,0.004131609893610305,0.06427760024775586,0.06412486343577364,0.0649553412151632,0.06294364129248764,0.0671459981082438,1.0
16,144 days,0.00409541087282864,0.06399539727846558,0.06382335159813682,0.06476893914849455,0.06294364129248764,0.06694759878155017,1.0
17,151 days,0.00381646265844837,0.06177752551250633,0.061329024700331435,0.062481306872268674,0.060947098701339124,0.06452319606888895,1.0
18,158 days,0.003523973711745714,0.059363066899762805,0.05857128365592959,0.059973302435390716,0.060947098701339124,0.06187316729993576,1.0
19,165 days,0.0029380087351860967,0.054203401509371134,0.053672287671062066,0.05550019724819695,0.05150547991135829,0.057112692856602434,1.0
20,172 days,0.002586493718386286,0.05085758270293905,0.05065015005479334,0.05296087673091015,0.05150547991135829,0.05441228853689186,1.0
21,179 days,0.0023590612769342845,0.048570168590754186,0.04854475925456301,0.05136565681407838,0.05150547991135829,0.05272216489584944,1.0
22,186 days,0.002201492088312068,0.046920060617097116,0.04680697579137541,0.05016229585490874,0.05009024448589248,0.0514582479724859,1.0
23,193 days,0.0023113411130477116,0.04807640911141047,0.04792921753863889,0.05211568424300801,0.052970999117180256,0.05351930663871005,1.0
24,200 days,0.0031265304846352635,0.055915386832563925,0.05433963671184372,0.06022595143429034,0.05421019105732777,0.06223281757912704,1.0
25,207 days,0.0053116083967697045,0.07288078208121607,0.06744511727985453,0.07647159177106658,0.057818311439129376,0.08014399613971736,0.8
26,214 days,0.008377429777280457,0.09152830041730513,0.08430784374889962,0.09804574305411584,0.09064158044230418,0.10424317208518054,0.6000000000000001
27,221 days,0.01231615423378292,0.11097817007764599,0.10534914907436461,0.12429820799501676,0.13543839274120892,0.13371084924831486,0.4
28,228 days,0.013640568590643573,0.11679284477502709,0.11428683195145747,0.13691690719144045,0.13543839274120892,0.14754133903667602,0.2
29,235 days,0.014778199893269619,0.12156561970092374,0.12029741632156106,0.14528159852206224,0.13543839274120892,0.15692459814435877,0.0
30,242 days,0.016670141578611745,0.12911290244825163,0.12736727350868166,0.15405883515637536,0.16084175553242652,0.16726669333679717,0.0
31,249 days,0.020611645408074638,0.14356756391356176,0.13943975669400477,0.16910009085951633,0.17675099982001477,0.18581217992639545,0.0
32,256 days,0.035577612244497056,0.18862028587746615,0.17223356171269724,0.20624309617619707,0.1793245759127744,0.23557451242534222,0.0
33,263 days,0.062295704768511616,0.24959107509787207,0.22854807497560115,0.2676383081659903,0.23604803404813132,0.31870566687402124,0.0
34,270 days,0.07919576586254033,0.2814174228126971,0.2687529452487226,0.31754808871486884,0.3624660264034184,0.3847753364502223,0.0
35,277 days,0.0882350074523946,0.2970437803630882,0.2906653085104247,0.3461715762940671,0.3624660264034184,0.4222616271674873,0.0
36,284 days,0.08764693628040672,0.2960522526183625,0.28911404897915044,0.345189158530218,0.3624660264034184,0.42100219440532227,0.0
37,291 days,0.06922530044184952,0.26310701328898384,0.2398799615967132,0.28900089823397257,0.3224420138087651,0.3494605280543743,0.2
38,298 days,0.041038514402704764,0.20257964952754945,0.1731245217853244,0.21410165505157874,0.2311359452288857,0.25156218986861395,0.4
39,305 days,0.021977261547901025,0.1482472986192363,0.11797241957715111,0.1457463245543454,0.08152472492219183,0.1653330383263169,0.6000000000000001
40,312 days,0.008385286493049773,0.09157120995733196,0.06846205258931669,0.08432636775399618,0.053391651458244926,0.09154154007108872,0.8
41,319 days,0.0014913161555691543,0.038617562786498506,0.031664874723946856,0.038477530525159495,0.04023728735363949,0.03965259400824738,1.0
42,326 days,0.0012774841738285802,0.03574191060685732,0.029868118960336212,0.033907826613667064,0.04023728735363949,0.03474471476444827,1.0
43,333 days,0.0017043587632884869,0.04128388018692631,0.03381370949844678,0.03690641297481754,0.04023728735363949,0.03793461652317513,1.0
44,340 days,0.001532530011356588,0.03914754157487527,0.03062682835575428,0.033052014205626166,0.02096529350768265,0.033959409651741,1.0
45,347 days,0.0016706598588533776,0.04087370620403021,0.033837104430564494,0.036646231326758365,0.03331331541267993,0.03742074694318716,1.0
