,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.005453560662865866,0.0738482272154577,0.07349438101643398,0.07548780803058451,0.07568337491955596,0.07847867953874588,1.0
1,39 days,0.005890029603645397,0.07674652828399078,0.07659431112363341,0.07846585526654636,0.07915603976790947,0.08168239372720783,1.0
2,46 days,0.005676373877585248,0.07534171406057369,0.07497214816239592,0.07664159911594706,0.07915603976790947,0.07972871663673209,1.0
3,53 days,0.004936969652792054,0.07026357273005732,0.06979587848848863,0.07133269618543424,0.07568337491955596,0.074010878843983,1.0
4,60 days,0.004621180815364984,0.0679792675406626,0.06758596755587876,0.06882751922560087,0.06695658708958076,0.07131165738906291,1.0
5,67 days,0.004565867525692373,0.06757120337608598,0.06720514263662208,0.06822013767930177,0.06695658708958076,0.07065659348675671,1.0
6,74 days,0.00425604222400938,0.06523834933541299,0.06507816169964405,0.06608955477630273,0.06695658708958076,0.06835953352068616,1.0
7,81 days,0.004067785647891643,0.0637791944750923,0.06344747426848663,0.0644926174139023,0.06695658708958076,0.06666434212840204,1.0
8,88 days,0.0040939814088773,0.0639842278134018,0.06366933507947954,0.06466400619587731,0.06695658708958076,0.0668464880165675,1.0
9,95 days,0.0043201555420651705,0.06572789013854903,0.06528568620892719,0.06620171131899129,0.06850312525291434,0.06849913712341027,1.0
10,102 days,0.0037635626857567047,0.06134788248796127,0.06065460874991735,0.06174534693736619,0.060384754460315465,0.06375534215917411,1.0
11,109 days,0.0033670192378544633,0.05802602207505236,0.05730158162415797,0.05847782340136768,0.05482909698851556,0.06028131944267694,1.0
12,116 days,0.003248337568023235,0.05699418889696769,0.056131647499914304,0.057266428882815835,0.05216550757292174,0.0590046459560734,1.0
13,123 days,0.003043898347739151,0.05517153566594962,0.05427106862176354,0.05544192111841697,0.05126221563832115,0.0570738485249131,1.0
14,130 days,0.0028372056913371145,0.053265426792030064,0.05280165681635214,0.05401232472429683,0.05126221563832115,0.05553695954591691,1.0
15,137 days,0.003189288933464216,0.056473789791939906,0.05592691391193852,0.05708321258727819,0.05216550757292174,0.05879420893033138,1.0
16,144 days,0.0032502505460409855,0.057010968646752404,0.056510735161827516,0.0577419579451669,0.05545923436236527,0.05948988722719651,1.0
17,151 days,0.00312254255979432,0.05587971510122721,0.05506554170138165,0.05642846069027775,0.05545923436236527,0.05811453519421291,1.0
18,158 days,0.0029249881445176165,0.054083159527875374,0.05285935183457222,0.05440605627999087,0.05545923436236527,0.05599532784612012,1.0
19,165 days,0.0025087540742072347,0.050087464242135823,0.04924809581163212,0.051228647691070266,0.05161008778994697,0.05261983620599261,1.0
20,172 days,0.0024763714983203145,0.0497631540230351,0.04899313264363089,0.05150566243510634,0.05161008778994697,0.05291620664099637,1.0
21,179 days,0.0026040098616662826,0.051029499915894554,0.05012281750549357,0.053211468182095024,0.05161008778994697,0.0547286503475993,1.0
22,186 days,0.002679217058886676,0.05176115395628923,0.0510020473922401,0.054686056480557105,0.05161008778994697,0.0562733170994884,1.0
23,193 days,0.0031878733763865603,0.056461255533211095,0.055932477633949616,0.060655860785996045,0.06398826309730872,0.06259287276749544,1.0
24,200 days,0.0052895146477861,0.07272904954546086,0.06890160502944692,0.07598828249631182,0.0671041583150221,0.07941001445199163,1.0
25,207 days,0.010144209722530785,0.10071846763394876,0.0899292363565025,0.10141257597280229,0.0709992151140814,0.10854648531210521,0.8
26,214 days,0.016695146934873704,0.12920970139611693,0.11615686487407825,0.13393058857831436,0.12827219634152584,0.14643119718760933,0.6000000000000001
27,221 days,0.022751708563631873,0.15083669501693503,0.14311057915519923,0.16693330681092855,0.19422562569747442,0.18434028585770573,0.4
28,228 days,0.025774754794460845,0.16054517991662298,0.15804125026639013,0.1860475471376754,0.19422562569747442,0.2059585288728035,0.2
29,235 days,0.026559654281223168,0.16297132962954916,0.16127072374498203,0.19149767693641734,0.19422562569747442,0.21227320185401635,0.0
30,242 days,0.028757782556052568,0.16958119753101336,0.16727594108799118,0.1991465552984778,0.21459117077669176,0.22185898214780816,0.0
31,249 days,0.03584609255028478,0.18933064345288847,0.18274411080983083,0.21720387203691202,0.21459117077669176,0.2460571352998092,0.0
32,256 days,0.05468299986757371,0.23384396478757735,0.21792770992974325,0.2561660542712843,0.23247001750777682,0.30093600738828885,0.0
33,263 days,0.08438849960793633,0.29049698726137646,0.27212416114743043,0.3153895859421516,0.3168649098170402,0.38498413885325683,0.0
34,270 days,0.10626877759926091,0.3259889225100462,0.31725339023389487,0.3711107075181841,0.40940208194855315,0.4621544813295057,0.0
35,277 days,0.12228533034815306,0.34969319459799764,0.3467265549122478,0.40897747077410085,0.4218038337873608,0.5164533026422206,0.0
36,284 days,0.12732561558093164,0.3568271508460807,0.35543006098525115,0.4218401187239691,0.4218038337873608,0.535336361310075,0.0
37,291 days,0.10782019592384887,0.32835985735751694,0.3183359815833668,0.3838779062570462,0.4218038337873608,0.4817158043179339,0.0
38,298 days,0.07979791692466437,0.2824852508090721,0.2696629470962362,0.329311865038911,0.38117814956638113,0.40328118999703816,0.0
39,305 days,0.05515117621302434,0.23484287558498412,0.2095005705137179,0.2551063987045348,0.21959101961393868,0.30541497106237003,0.2
40,312 days,0.03132190084462842,0.17697994475258608,0.14289311586635983,0.1736171432659223,0.1898578690114769,0.20135818151956658,0.4
41,319 days,0.012035912311511847,0.10970830557214821,0.08504055844505806,0.10238494833944214,0.06310112154351641,0.11211324473004468,0.6000000000000001
42,326 days,0.0068263403767516535,0.0826216701401736,0.061800998670955495,0.0699651971305445,0.05749226356945049,0.0746170552010596,0.8
43,333 days,0.0021120676714588473,0.04595723742196486,0.041284123193630444,0.04563863434788535,0.05749226356945049,0.04678972538717985,1.0
44,340 days,0.0015842116499528117,0.03980215634802732,0.033994166661084124,0.037013207369980004,0.02501717493398033,0.03779344980938591,1.0
45,347 days,0.0015572545521432427,0.039462064722252464,0.03237024551364318,0.03506909470242382,0.02501717493398033,0.03587195932419712,1.0
46,354 days,0.0016337435176460029,0.040419593239492194,0.03385476723363334,0.036349980227482835,0.03142160255927541,0.03731496518756394,1.0
47,361 days,0.0010566211996091836,0.03250571026157071,0.024130923183328677,0.026016244143660796,0.019973986653989712,0.026644311531079993,1.0
