,horizon,mse,rmse,mae,mdape,smape,coverage
0,32 days,5.360454040750955e-124,2.315265436348704e-62,2.2883026552230703e-62,inf,2.0,1.0
1,39 days,6.694731117820044e-124,2.587417847549955e-62,2.558050318208405e-62,inf,2.0,1.0
2,46 days,7.884916464838887e-124,2.808009342014176e-62,2.7830877181890886e-62,inf,2.0,1.0
3,53 days,2.0000001899898097e-07,0.0004472136167414639,0.00020000000949949026,inf,2.0,1.0
4,60 days,6.081632755620752e-07,0.0007798482388016756,0.0004857142921537161,inf,2.0,1.0
5,67 days,1.0812246352715507e-05,0.003288198040373406,0.001914285821840167,1.0,2.0,1.0
6,74 days,3.081224545864584e-05,0.005550877899814213,0.003914285777136684,1.0,2.0,0.8
7,81 days,4.4542857795261974e-05,0.006674043586556952,0.005571428639814257,1.0,2.0,0.6000000000000001
8,88 days,6.158775644705315e-05,0.007847786722831677,0.007228571525774896,1.0,2.0,0.4
9,95 days,7.842449186128021e-05,0.008855760377363438,0.008800000138580798,1.0,2.0,0.2
10,102 days,7.723673559059297e-05,0.008788443297341854,0.008714285772293806,1.0,2.0,0.2
11,109 days,5.7236736484662636e-05,0.0075654964466757,0.00671428581699729,1.0,2.0,0.4
12,116 days,4.35061241480465e-05,0.006595917233262293,0.005057142954319716,1.0,2.0,0.6000000000000001
13,123 days,2.6261225477256347e-05,0.005124570760293622,0.003200000058859587,inf,2.0,0.8
14,130 days,9.016326806466193e-06,0.0030027199014337307,0.001342857163399458,inf,2.0,1.0
15,137 days,7.022122768758485e-124,2.6499288233381827e-62,2.565890163464273e-62,inf,2.0,1.0
16,144 days,4.970360353918813e-124,2.229430499907726e-62,2.1452526702550923e-62,inf,2.0,1.0
17,151 days,3.294963466714698e-124,1.8152034229569693e-62,1.7184485220904045e-62,inf,2.0,1.0
18,158 days,2.0556430231121893e-124,1.4337513812067241e-62,1.3322064121593416e-62,inf,2.0,1.0
19,165 days,1.1440952578578734e-124,1.0696238861664755e-62,9.457115762726962e-63,inf,2.0,1.0
20,172 days,6.650761751243582e-125,8.155220261429842e-63,7.031541133277025e-63,inf,2.0,1.0
21,179 days,3.616049527800753e-125,6.013359732961893e-63,5.533206526252918e-63,inf,2.0,1.0
22,186 days,3.6627906523965485e-125,6.05209934848772e-63,5.559110812849021e-63,inf,2.0,1.0
23,193 days,6.488168284223709e-125,8.054916687479585e-63,6.980295501459388e-63,inf,2.0,1.0
24,200 days,1.2910454305151675e-124,1.1362418010772035e-62,1.0163435106388045e-62,inf,2.0,1.0
25,207 days,2.2564620176692074e-124,1.5021524615261952e-62,1.3861073619630832e-62,inf,2.0,1.0
26,214 days,3.148724914094105e-124,1.77446468381146e-62,1.6997786575260826e-62,inf,2.0,1.0
27,221 days,3.931163031752323e-124,1.982716074417193e-62,1.953378289004752e-62,inf,2.0,1.0
28,228 days,4.188003294092948e-124,2.0464611635926412e-62,2.035926961918605e-62,inf,2.0,1.0
29,235 days,4.301843426266934e-124,2.0740885772471083e-62,2.0661993531356687e-62,inf,2.0,1.0
30,242 days,4.094582994644646e-124,2.023507596883354e-62,2.017013107765306e-62,inf,2.0,1.0
31,249 days,3.325456149418587e-124,1.8235833267000954e-62,1.7779932457955701e-62,inf,2.0,1.0
32,256 days,2.544818648374959e-124,1.595248773193372e-62,1.52538173128333e-62,inf,2.0,1.0
33,263 days,2.0671415314102104e-124,1.4377557273091317e-62,1.342259144230025e-62,inf,2.0,1.0
34,270 days,1.3672520038386806e-124,1.1692955160431775e-62,1.065310451404439e-62,inf,2.0,1.0
35,277 days,6.021388139132612e-125,7.759760395226525e-63,7.349797520763239e-63,inf,2.0,1.0
36,284 days,4.06114471218683e-125,6.372711128073223e-63,5.740556412580325e-63,inf,2.0,1.0
37,291 days,2.399451457549601e-125,4.898419599778689e-63,4.037097436421907e-63,inf,2.0,1.0
38,298 days,1.0068688126633402e-125,3.1731196205994825e-63,2.628340213817509e-63,inf,2.0,1.0
39,305 days,4.587465679119758e-126,2.141836987055681e-63,1.942925433439063e-63,inf,2.0,1.0
40,312 days,8.22708432826329e-126,2.868289442902039e-63,2.3598329027475284e-63,inf,2.0,1.0
41,319 days,3.472043679284625e-125,5.892405009234027e-63,4.28506496984653e-63,inf,2.0,1.0
42,326 days,7.446098803975935e-125,8.629078052709881e-63,6.983266732785942e-63,inf,2.0,1.0
43,333 days,1.2178275079148384e-124,1.1035522225589683e-62,9.788639387279902e-63,inf,2.0,1.0
44,340 days,1.8275608797768345e-124,1.3518731004709112e-62,1.2853513477638078e-62,inf,2.0,1.0
45,347 days,2.624755479529189e-124,1.62010971218902e-62,1.5908895499391217e-62,inf,2.0,1.0
46,354 days,3.362103352512604e-124,1.8336039246556504e-62,1.806645544714677e-62,inf,2.0,1.0
47,361 days,4.188159168314904e-124,2.046499247083884e-62,2.019268700450487e-62,inf,2.0,1.0
