,horizon,mse,rmse,mae,mdape,smape,coverage
0,32 days,0.0,0.0,3.0941582003104395e-168,inf,2.0,1.0
1,39 days,0.0,0.0,3.123698599642415e-168,inf,2.0,1.0
2,46 days,0.0,0.0,3.15386389378735e-168,inf,2.0,1.0
3,53 days,0.0,0.0,3.1842880950752865e-168,inf,2.0,1.0
4,60 days,0.0,0.0,3.2152253465738617e-168,inf,2.0,1.0
5,67 days,0.0,0.0,3.246605368357871e-168,inf,2.0,1.0
6,74 days,0.0,0.0,3.278456101356076e-168,inf,2.0,1.0
7,81 days,0.0,0.0,3.3111514896346036e-168,inf,2.0,1.0
8,88 days,0.0,0.0,3.3448022906102437e-168,inf,2.0,1.0
9,95 days,0.0,0.0,3.379089031783129e-168,inf,2.0,1.0
10,102 days,0.0,0.0,3.414044019602769e-168,inf,2.0,1.0
11,109 days,0.0,0.0,3.4503134570189054e-168,inf,2.0,1.0
12,116 days,0.0,0.0,3.4872550380581744e-168,inf,2.0,1.0
13,123 days,0.0,0.0,3.525420651820215e-168,inf,2.0,1.0
14,130 days,0.0,0.0,3.564641097671557e-168,inf,2.0,1.0
15,137 days,0.0,0.0,3.6046026314079255e-168,inf,2.0,1.0
16,144 days,0.0,0.0,3.645090342168212e-168,inf,2.0,1.0
17,151 days,0.0,0.0,3.6860335319799583e-168,inf,2.0,1.0
18,158 days,0.0,0.0,3.728935018627044e-168,inf,2.0,1.0
19,165 days,0.0,0.0,3.7725738728820114e-168,inf,2.0,1.0
20,172 days,0.0,0.0,3.8175493837386815e-168,inf,2.0,1.0
21,179 days,0.0,0.0,3.8652659329084587e-168,inf,2.0,1.0
22,186 days,0.0,0.0,3.9117465034986904e-168,inf,2.0,1.0
23,193 days,0.0,0.0,3.957229919320987e-168,inf,2.0,1.0
24,200 days,0.0,0.0,4.0027369578603575e-168,inf,2.0,1.0
25,207 days,0.0,0.0,4.048544903242717e-168,inf,2.0,1.0
26,214 days,0.0,0.0,4.095792980263201e-168,inf,2.0,1.0
27,221 days,0.0,0.0,4.1454213172962677e-168,inf,2.0,1.0
28,228 days,0.0,0.0,4.1947120741557096e-168,inf,2.0,1.0
29,235 days,0.0,0.0,4.244178482588328e-168,inf,2.0,1.0
30,242 days,0.0,0.0,4.293510865794119e-168,inf,2.0,1.0
31,249 days,0.0,0.0,4.337984628645907e-168,inf,2.0,1.0
32,256 days,0.0,0.0,4.380890052796683e-168,inf,2.0,1.0
33,263 days,0.0,0.0,4.423512461584291e-168,inf,2.0,1.0
34,270 days,0.0,0.0,4.465498413853333e-168,inf,2.0,1.0
35,277 days,0.0,0.0,4.505977800565576e-168,inf,2.0,1.0
36,284 days,0.0,0.0,4.54643795618809e-168,inf,2.0,1.0
37,291 days,0.0,0.0,4.586508893004802e-168,inf,2.0,1.0
38,298 days,0.0,0.0,4.625334279803414e-168,inf,2.0,1.0
39,305 days,0.0,0.0,4.664132394419745e-168,inf,2.0,1.0
40,312 days,0.0,0.0,4.703277067006702e-168,inf,2.0,1.0
41,319 days,0.0,0.0,4.742747105748098e-168,inf,2.0,1.0
42,326 days,0.0,0.0,4.78317020009437e-168,inf,2.0,1.0
43,333 days,0.0,0.0,4.824629682146172e-168,inf,2.0,1.0
44,340 days,0.0,0.0,4.866474665720166e-168,inf,2.0,1.0
45,347 days,0.0,0.0,4.909210615699895e-168,inf,2.0,1.0
46,354 days,0.0,0.0,4.953427705303784e-168,inf,2.0,1.0
47,361 days,0.0,0.0,4.998761417116329e-168,inf,2.0,1.0
