,horizon,mse,rmse,mae,mape,mdape,smape,coverage
33,263 days,0.01506444014951796,0.12273728100914555,0.09990824780269272,1.070029623033247,1.3453374546966141,0.5718209834423877,0.8
34,270 days,0.015464774059874913,0.1243574447304017,0.10446997360843692,1.0987170701059013,1.3453374546966141,0.6054760999429756,0.8
35,277 days,0.01521106377214581,0.12333314141845982,0.10382851102946299,0.8855101358765152,0.4742967296186124,0.5557920012941898,0.8
36,284 days,0.027336446552123157,0.16533737191610115,0.15207638180562105,0.9820273530674559,0.49954737674118294,0.6856007189170051,0.6000000000000001
37,291 days,0.04418629505391481,0.21020536399891135,0.18951238716925628,0.8171144768488837,0.49954737674118294,0.6655625613948504,0.4
38,298 days,0.07445361517863033,0.27286189763070684,0.24538115070901478,0.4533768934273551,0.49954737674118294,0.5998823868545131,0.2
39,305 days,0.1178729409280021,0.3433262893050896,0.32816527451691613,0.5160698365589145,0.5207730736037534,0.6964058330948444,0.0
40,312 days,0.13819260564031569,0.3717426605063181,0.3637874385888234,0.5057358902878244,0.5207730736037534,0.679229845799355,0.0
41,319 days,0.13414241220150835,0.3662545729427939,0.3547322279387385,0.45256302600530757,0.5207730736037534,0.5989772434445184,0.0
42,326 days,0.11656588578945035,0.34141746556005353,0.3143694133834909,0.374128571285086,0.42262699826316164,0.48564183089920976,0.2
43,333 days,0.08286460141068822,0.2878621222229285,0.23360702738377276,0.26596726872157017,0.2336830553285991,0.33604219356541903,0.4
44,340 days,0.038838096321611504,0.19707383469555645,0.1406698928436974,0.1595064299481359,0.1286008000026456,0.19011244536779964,0.6000000000000001
45,347 days,0.010978436161492735,0.10477803281934976,0.07139166863696739,0.08099418560901898,0.030065776567576943,0.08904500773607113,0.8
46,354 days,0.003213229664073721,0.056685356698831145,0.03912949415598608,0.042747399427613596,0.030065776567576943,0.04479908607344438,1.0
47,361 days,0.0005253698487170055,0.02292094781454304,0.018653836479395294,0.020160452389549225,0.01566606481232375,0.020469410052397406,1.0
