,horizon,mse,rmse,mae,mdape,smape,coverage
0,32 days,3.4613193741144485e-170,1.8604621399304122e-85,1.811788971836949e-85,inf,2.0,1.0
1,39 days,4.625562025568429e-170,2.1507119810817137e-85,2.1028713448386615e-85,inf,2.0,1.0
2,46 days,5.5539145788454486e-170,2.3566744745181606e-85,2.322744892063326e-85,inf,2.0,1.0
3,53 days,6.5177751486207225e-170,2.5529933702657207e-85,2.5351006094570887e-85,inf,2.0,1.0
4,60 days,7.590770976227297e-170,2.7551353825587766e-85,2.750022555708715e-85,inf,2.0,1.0
5,67 days,8.402676813466745e-170,2.898737106649505e-85,2.890966719223916e-85,inf,2.0,1.0
6,74 days,9.157089631047861e-170,3.026068345402638e-85,3.0151308098605853e-85,inf,2.0,1.0
7,81 days,1.0184265346161055e-169,3.1912795781882e-85,3.181991633320311e-85,inf,2.0,1.0
8,88 days,1.1100510593347877e-169,3.3317428762357816e-85,3.3268529656560595e-85,inf,2.0,1.0
9,95 days,1.1738056557929155e-169,3.426084727196506e-85,3.424136010895532e-85,inf,2.0,1.0
10,102 days,1.20929165133647e-169,3.477487097512326e-85,3.4768728361510487e-85,inf,2.0,1.0
11,109 days,1.1709900360652317e-169,3.4219731677282796e-85,3.417002254127757e-85,inf,2.0,1.0
12,116 days,1.0414305754843068e-169,3.227120350226045e-85,3.197053725624609e-85,inf,2.0,1.0
13,123 days,8.521537720320187e-170,2.919167299131755e-85,2.8361758199453215e-85,inf,2.0,1.0
14,130 days,6.479549662833271e-170,2.5454959561612489e-85,2.427493856776972e-85,inf,2.0,1.0
15,137 days,4.1211859135812404e-170,2.030070420842893e-85,1.8597181757521682e-85,inf,2.0,1.0
16,144 days,2.2963766135150313e-170,1.5153800228045213e-85,1.3329802092083823e-85,inf,2.0,1.0
17,151 days,1.1699842811864235e-170,1.081658116590646e-85,9.18946771477592e-86,inf,2.0,1.0
18,158 days,6.792355500985574e-171,8.241574789435315e-86,7.170974180048315e-86,inf,2.0,1.0
19,165 days,5.467778530023429e-171,7.39444286611468e-86,6.681947376472383e-86,inf,2.0,1.0
20,172 days,1.2114707454848241e-170,1.1006683176528813e-85,9.243034536988341e-86,inf,2.0,1.0
21,179 days,2.4483979213349373e-170,1.564735735303229e-85,1.3455038928563503e-85,inf,2.0,1.0
22,186 days,4.1162289884541104e-170,2.028849178340793e-85,1.861669337962639e-85,inf,2.0,1.0
23,193 days,6.654721471236435e-170,2.579674683218106e-85,2.4460486637776453e-85,inf,2.0,1.0
24,200 days,9.894114442478428e-170,3.1454911289778623e-85,3.04142149133133e-85,inf,2.0,1.0
25,207 days,1.3847854609789198e-169,3.7212705639054515e-85,3.623869775403583e-85,inf,2.0,1.0
26,214 days,1.7272171235214122e-169,4.1559801774327704e-85,4.088699376271306e-85,inf,2.0,1.0
27,221 days,2.0342744963067434e-169,4.5102932236238737e-85,4.4831563104970174e-85,inf,2.0,1.0
28,228 days,2.161090304137359e-169,4.6487528479554157e-85,4.640629382430931e-85,inf,2.0,1.0
29,235 days,2.2647619755080402e-169,4.758951539475938e-85,4.7558951581240726e-85,inf,2.0,1.0
30,242 days,2.2432800325714753e-169,4.736327725750695e-85,4.733490968946589e-85,inf,2.0,1.0
31,249 days,1.99500567159188e-169,4.4665486357946225e-85,4.429676039882725e-85,inf,2.0,1.0
32,256 days,1.725059218268123e-169,4.1533832212644704e-85,4.095903061234632e-85,inf,2.0,1.0
33,263 days,1.540974966514424e-169,3.9255253998852485e-85,3.854797698085394e-85,inf,2.0,1.0
34,270 days,1.2402164453620336e-169,3.5216706906836615e-85,3.4584841103261206e-85,inf,2.0,1.0
35,277 days,8.758129699637817e-170,2.959413742557437e-85,2.922193198568283e-85,inf,2.0,1.0
36,284 days,7.045756335091743e-170,2.6543843608437236e-85,2.573337288998673e-85,inf,2.0,1.0
37,291 days,5.333798555115736e-170,2.3095017980325835e-85,2.1953190502350325e-85,inf,2.0,1.0
38,298 days,3.475503761943822e-170,1.8642703028112158e-85,1.7566348287021582e-85,inf,2.0,1.0
39,305 days,2.066167225153072e-170,1.4374168585184578e-85,1.3763306055064165e-85,inf,2.0,1.0
40,312 days,1.2370032913332712e-170,1.1122064967141988e-85,1.0230415990667214e-85,inf,2.0,1.0
41,319 days,7.363777006024032e-171,8.581245251141604e-86,7.072123854506154e-86,inf,2.0,1.0
42,326 days,4.35671483052195e-171,6.60054151605908e-86,5.407356006919199e-86,inf,2.0,1.0
43,333 days,3.5509717256056005e-171,5.959003042125084e-86,4.964995743265949e-86,inf,2.0,1.0
44,340 days,4.861399814245793e-171,6.972373924457719e-86,5.584817041399995e-86,inf,2.0,1.0
45,347 days,1.0064819641793695e-170,1.0032357470601661e-85,8.282060974527951e-86,inf,2.0,1.0
46,354 days,1.6285140569111932e-170,1.276132460566376e-85,1.1803226605295785e-85,inf,2.0,1.0
47,361 days,2.3481308341207654e-170,1.5323611957109737e-85,1.4746053603020402e-85,inf,2.0,1.0
