,horizon,mse,rmse,mae,mdape,smape,coverage
0,32 days,2.971353225085431e-10,1.7237613596682783e-05,1.7020513370116528e-05,inf,2.0,1.0
1,39 days,4.888312995599724e-09,6.991647156142625e-05,4.379555857446375e-05,inf,2.0,1.0
2,46 days,4.8584131681622944e-09,6.97023182409473e-05,4.181247982734615e-05,inf,2.0,1.0
3,53 days,4.859061990304948e-09,6.970697232203497e-05,4.183040698248088e-05,inf,2.0,1.0
4,60 days,5.073956301663807e-09,7.123170854095672e-05,4.548861039782024e-05,inf,2.0,1.0
5,67 days,6.2943911585771174e-09,7.933719908452224e-05,5.831159835955272e-05,inf,1.754599119734538,1.0
6,74 days,2.2628201217495802e-07,0.0004756910890220228,0.0002397435803030734,inf,1.7004185901342512,1.0
7,81 days,2.2775414062575784e-07,0.0004772359381121227,0.00025639397198239593,inf,1.7004185901342512,1.0
8,88 days,2.2920686489696907e-07,0.0004787555377193762,0.00027019302945543484,inf,1.7004185901342517,1.0
9,95 days,2.304671584172742e-07,0.00048006995158755166,0.00028013618116338914,inf,1.7004185901342517,1.0
10,102 days,2.3065083119477752e-07,0.0004802612114201786,0.00028125028794190457,inf,1.9458194703997134,1.0
11,109 days,6.908949046528797e-09,8.312008810467418e-05,8.275644373336626e-05,inf,2.0,1.0
12,116 days,5.849538226658576e-09,7.648227393755088e-05,7.468984342093017e-05,inf,2.0,1.0
13,123 days,4.364853072688224e-09,6.606703468968639e-05,5.986481827234418e-05,inf,2.0,1.0
14,130 days,2.869468741309159e-09,5.356742238813773e-05,4.5728869215431457e-05,inf,2.0,1.0
15,137 days,1.8973546272798087e-09,4.3558634359674414e-05,3.8486036254894524e-05,inf,2.0,1.0
16,144 days,1.6945712249838187e-09,4.116517004682258e-05,3.688589129076226e-05,inf,2.0,1.0
17,151 days,1.8122945613534515e-09,4.2571053091900975e-05,3.8098731230452816e-05,inf,2.0,1.0
18,158 days,2.3770526232273356e-09,4.875502664574531e-05,4.6438326735469896e-05,inf,2.0,1.0
19,165 days,2.712549260923538e-09,5.208213955785167e-05,5.1839710497385836e-05,inf,2.0,1.0
20,172 days,2.5828413740791596e-09,5.082166244899078e-05,5.04122455095359e-05,inf,2.0,1.0
21,179 days,2.370453569938799e-09,4.868730399127476e-05,4.8463436281388214e-05,inf,2.0,1.0
22,186 days,2.058188251855645e-09,4.536725969083481e-05,4.4776424814265565e-05,inf,2.0,1.0
23,193 days,1.5581307745483306e-09,3.9473165246130574e-05,3.827439559370782e-05,inf,2.0,1.0
24,200 days,1.1717564454230707e-09,3.4230928199846854e-05,3.082830549437366e-05,inf,2.0,1.0
25,207 days,8.225976717184762e-10,2.8680963577231436e-05,2.2977926391578e-05,inf,2.0,1.0
26,214 days,3.7339823756780434e-10,1.9323515145226665e-05,1.5994155934126986e-05,inf,2.0,1.0
27,221 days,2.285809292817119e-10,1.5118893123562714e-05,1.3233316529987935e-05,inf,2.0,1.0
28,228 days,2.6259445159412804e-10,1.620476632334228e-05,1.3942745794614728e-05,inf,2.0,1.0
29,235 days,3.8978024854909486e-10,1.974285310052969e-05,1.77290777277552e-05,inf,2.0,1.0
30,242 days,5.031201899913462e-10,2.243034083538068e-05,2.1996273046024366e-05,inf,2.0,1.0
31,249 days,5.320348429004344e-10,2.3065880492633147e-05,2.285446367275329e-05,inf,2.0,1.0
32,256 days,5.172153609686566e-10,2.2742369291009603e-05,2.2449856663679807e-05,inf,2.0,1.0
33,263 days,4.931064886630065e-10,2.2206001185783236e-05,2.195817657528085e-05,inf,2.0,1.0
34,270 days,4.947346892364667e-10,2.2242632246127405e-05,2.1989085727275124e-05,inf,2.0,1.0
35,277 days,5.126042562723644e-10,2.2640765364102963e-05,2.234867292039676e-05,inf,2.0,1.0
36,284 days,5.645632662907156e-10,2.3760540109406513e-05,2.353221591716187e-05,inf,2.0,1.0
37,291 days,6.157848368872798e-10,2.4815012328976987e-05,2.478549045066146e-05,inf,2.0,1.0
38,298 days,5.929526305366015e-10,2.4350618688990256e-05,2.4266334505043925e-05,inf,2.0,1.0
39,305 days,5.251360096223542e-10,2.2915846255863087e-05,2.2771106815632415e-05,inf,2.0,1.0
40,312 days,4.445146993384689e-10,2.1083517243061436e-05,2.0845295114554086e-05,inf,2.0,1.0
41,319 days,3.482006223870531e-10,1.8660134575802316e-05,1.82206160943929e-05,inf,2.0,1.0
42,326 days,2.501163812821844e-10,1.581506817191075e-05,1.5119941015800825e-05,inf,2.0,1.0
43,333 days,1.757362102624185e-10,1.3256553483557426e-05,1.2481594343701495e-05,inf,2.0,1.0
44,340 days,1.1066055337089863e-10,1.051953199391012e-05,9.848329590986366e-06,inf,2.0,1.0
45,347 days,6.133322475585162e-11,7.831553150930639e-06,7.349558037404176e-06,inf,2.0,1.0
46,354 days,4.008917245903699e-11,6.331601097592693e-06,6.135871210760211e-06,inf,2.0,1.0
47,361 days,3.570953203282476e-11,5.975745311910872e-06,5.836579612077598e-06,inf,2.0,1.0
