,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.0021308017868227826,0.04616060860542008,0.04270068737277735,0.043688456110476184,0.04289214312712021,0.0448264387383774,1.0
1,39 days,0.002378691742394371,0.04877183349428613,0.045976782039630695,0.04685087685067164,0.046703928650340176,0.04811527300785908,1.0
2,46 days,0.002187263477558563,0.046768188735063956,0.04426168302765625,0.045024722572630994,0.046703928650340176,0.0461815511770055,1.0
3,53 days,0.001782826279424441,0.04222352755780172,0.04056219362990734,0.04126719254687765,0.04596406510969744,0.042206953141086884,1.0
4,60 days,0.0021451107791583077,0.0463153406460355,0.046213373318077004,0.04682699373985416,0.046703928650340176,0.04795412320299335,1.0
5,67 days,0.002354906359875889,0.048527377426313585,0.04842378752382372,0.048915100237833575,0.046722476555152014,0.050146454262130005,1.0
6,74 days,0.0024650916113006477,0.049649688934580924,0.049551735003704064,0.050003783931440754,0.05185235525696095,0.05129101154104128,1.0
7,81 days,0.002413816331574835,0.04913060483624067,0.04904146565635068,0.049568782575479794,0.04967734847715618,0.050833057105791814,1.0
8,88 days,0.0028637467927122794,0.05351398688859091,0.05309205007081497,0.05354479684612414,0.05214734711837605,0.05504113636307199,1.0
9,95 days,0.003263209173300398,0.057124505891083185,0.05670881328026074,0.057181387188885324,0.05333267561701731,0.05888960742359539,1.0
10,102 days,0.00293163669487794,0.05414459063357983,0.05289249511203245,0.053597505385760524,0.05214734711837605,0.05514116604503307,1.0
11,109 days,0.00278694966756113,0.05279156814834288,0.051381759523059636,0.052315306732875586,0.04967734847715618,0.053793829613239655,1.0
12,116 days,0.0033443699749952055,0.057830528053919805,0.05598952279356397,0.056932903241413105,0.06490542826895798,0.05870782685074889,1.0
13,123 days,0.0037617401203624405,0.0613330263427661,0.05885493645861773,0.059889271048439885,0.06490542826895798,0.061893251776172734,1.0
14,130 days,0.004361237547598951,0.06603966647098508,0.06288678320719182,0.06404035415808473,0.07276533101984381,0.06637554581272516,1.0
15,137 days,0.005684036818737123,0.07539255148048196,0.07372851956948334,0.07518631273977228,0.080625975498053,0.07826420364700527,1.0
16,144 days,0.008116229191061924,0.09009011705543468,0.08866087648582252,0.09074628115035391,0.08566084381718218,0.09523668567743208,1.0
17,151 days,0.010809758312397739,0.10396998755601415,0.1015744683562329,0.10561830393670932,0.09114305950983106,0.11189570441227252,1.0
18,158 days,0.01680898899696127,0.12964948513959193,0.12373089289699393,0.13077354978242325,0.1235361959068595,0.1411240263963915,0.8
19,165 days,0.02491027680285244,0.1578298983173101,0.15049634598115544,0.1623739179682689,0.14712544495162083,0.17871861381648033,0.6000000000000001
20,172 days,0.03390356144019398,0.18412919768519598,0.17880037113499442,0.1973530507392744,0.20640220472662268,0.22099095035351032,0.4
21,179 days,0.04271068061074454,0.20666562513089723,0.20327151305146168,0.22938156437353674,0.24366268474641037,0.26077033020775814,0.2
22,186 days,0.048026008919006234,0.2191483719287146,0.21849094897347202,0.25235708754830016,0.26200306082543773,0.28930877984579706,0.0
23,193 days,0.04903315570070079,0.22143431464138702,0.22104508531298117,0.26253265914364693,0.26200306082543773,0.30233043363843815,0.0
24,200 days,0.049099542558311816,0.2215841658564795,0.2211969088040036,0.27021516666217604,0.2660387233648586,0.312515196306386,0.0
25,207 days,0.048876996261647675,0.2210814245061029,0.22070974796074602,0.279288815285479,0.2820752223390559,0.3249110819448878,0.0
26,214 days,0.05522125191029901,0.23499202520574822,0.23243883586259187,0.30465035045803973,0.2820752223390559,0.3620965041300238,0.0
27,221 days,0.07747880888413373,0.2783501551717436,0.26902897067609266,0.3565372925003155,0.3114069664813733,0.4428626674333124,0.0
28,228 days,0.10566300945240754,0.3250584708208779,0.3137252258406239,0.42044932474225133,0.4104864399409748,0.5459395697139425,0.0
29,235 days,0.1325315360983672,0.3640488100493768,0.35531818761766304,0.48327755228255076,0.5214377710368169,0.6501498295952254,0.0
30,242 days,0.1494976274590591,0.3866492305165744,0.38375703763911084,0.534454480894485,0.5672916095410445,0.7347656192900156,0.0
31,249 days,0.14273268808236042,0.37779979894430915,0.3711475857831145,0.5441111094469799,0.5672916095410445,0.750532787792843,0.0
32,256 days,0.12095882042602271,0.3477913461057114,0.3356798169224408,0.5290228654874376,0.5672916095410445,0.7242659916865355,0.0
33,263 days,0.10293454826198492,0.32083414447652686,0.3110133964381205,0.5176852259133373,0.5201520260425345,0.7027326280119024,0.0
34,270 days,0.0775845130440539,0.27853996669069575,0.27275983685332533,0.4910062182243953,0.46282132159584227,0.6532782055005615,0.0
35,277 days,0.0559679893143238,0.23657554673787357,0.2325659554967994,0.4520457923184649,0.45876958270344964,0.5864434938918022,0.0
36,284 days,0.04513309547080252,0.21244551176902401,0.193856469806432,0.391323070867042,0.44599655123910514,0.4961748622824401,0.2
37,291 days,0.06898259828798213,0.2626453850498465,0.23190539168964008,0.4021306350759173,0.46282132159584227,0.5147210448355386,0.2
38,298 days,0.0692325674373653,0.26312082288820343,0.232315553899045,0.3728284752932903,0.37364122712939996,0.4660213584359383,0.2
39,305 days,0.06652756254334107,0.25792937510749153,0.2261779798941783,0.3293373131222602,0.372489480011393,0.40152280256901624,0.2
40,312 days,0.06352526767001737,0.2520421942255252,0.21560558673474162,0.28189730220294207,0.24536551074069227,0.3389955230485701,0.4
41,319 days,0.06471146075396139,0.2543844742785247,0.2246282233112071,0.2703287458665881,0.24536551074069227,0.33065641260439227,0.4
42,326 days,0.03246657054084311,0.1801848232811052,0.15798346139606106,0.1863855563731979,0.135289425414802,0.2140466384713859,0.6000000000000001
43,333 days,0.013921993663691234,0.11799149826869407,0.10233818145416265,0.11769782928548166,0.09731319376456501,0.12828339078957984,0.8
44,340 days,0.005518317618545675,0.07428537957462204,0.06210834542350088,0.06948540926149184,0.08031842481653027,0.07321051614035004,1.0
