,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.005347540887256366,0.07312688211086513,0.07211973951350588,0.07376964579957596,0.07991280122964278,0.07666787376935587,1.0
1,39 days,0.006092956501982211,0.0780573923596107,0.07776188119398911,0.0789425043618901,0.08054291888086501,0.08220929074709818,1.0
2,46 days,0.006345930239736613,0.07966134721266402,0.07959123148401737,0.08040292422229638,0.08054291888086501,0.08377802417788881,1.0
3,53 days,0.006187638995992928,0.07866154712432834,0.0785497916656148,0.0791599779356879,0.08054291888086501,0.08243381442983576,1.0
4,60 days,0.006123001207750013,0.07824960835525001,0.07815290060238522,0.07853955955313316,0.08054291888086501,0.0817591147483455,1.0
5,67 days,0.005946380809966243,0.07711277980961549,0.0770532154765182,0.07734482074737903,0.07796788673947383,0.08046144680722281,1.0
6,74 days,0.005373858700380717,0.07330660748104988,0.07295963521023056,0.07338530481891925,0.07392765365454591,0.0762065519170644,1.0
7,81 days,0.004777211900930903,0.06911737770583389,0.06811761805921027,0.06872672949736142,0.07369806979660036,0.07124351731313541,1.0
8,88 days,0.004439094689468592,0.06662653142306443,0.06559786673733288,0.06632749375208224,0.06170189107020448,0.06867319265470516,1.0
9,95 days,0.0043385338280594555,0.06586754760927004,0.06496014306866413,0.065755330088815,0.06170189107020448,0.06805289970952243,1.0
10,102 days,0.0036349029136412314,0.060290156026014986,0.05944247309924878,0.06052229685853858,0.060745339238566176,0.06246279539965414,1.0
11,109 days,0.0034807637556238053,0.058997997895045604,0.058072865750066455,0.05924236195525715,0.054345664722159084,0.06110589695825995,1.0
12,116 days,0.003626758573441237,0.06022257528071377,0.0594514057484892,0.06064895387685919,0.05766773665476693,0.06259187151070675,1.0
13,123 days,0.003740507084262771,0.061159685122331775,0.06035346800522674,0.06166519010446318,0.05766773665476693,0.06367668106849406,1.0
14,130 days,0.003935690216075721,0.06273507962914944,0.06156898541423526,0.06311541408335039,0.05766773665476693,0.0652524994295006,1.0
15,137 days,0.005279182700519473,0.07265798442373331,0.07077363169307166,0.07227083240939754,0.06678307220822445,0.07513345179509993,1.0
16,144 days,0.006348804176554016,0.07967938363563072,0.07824961017948133,0.07979395831089167,0.08497787624350983,0.0832394304307252,1.0
17,151 days,0.007239931323623308,0.08508778598379034,0.08444720141558713,0.08600911213749213,0.08874350578776914,0.0899362619828781,1.0
18,158 days,0.007819531303290377,0.08842811376078524,0.08831283120241498,0.08997239655659253,0.08874350578776914,0.09422203096716356,1.0
19,165 days,0.00797366234296306,0.0892953657418069,0.0892133586928515,0.09110201643152105,0.09062597561815232,0.0954577721220928,1.0
20,172 days,0.007756445493298415,0.08807068464193074,0.08804644684030413,0.09027402135572668,0.09062597561815232,0.09454464596192023,1.0
