,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.0029316937134483993,0.05414511717088069,0.05248865673380505,0.05336586414820286,0.051782941769798675,0.05492011003416448,1.0
1,39 days,0.0031526586554231463,0.05614854099104576,0.05501364259997421,0.055730930061760144,0.051782941769798675,0.05739461966084114,1.0
2,46 days,0.002783737959278452,0.05276114061767857,0.052098926145315284,0.05278126174693992,0.051782941769798675,0.05424791686295582,1.0
3,53 days,0.0023512953701771786,0.048490157456716705,0.048131525188893236,0.04878758761154975,0.05063233212277945,0.05002429940400237,1.0
4,60 days,0.002492027257298253,0.049920208906796985,0.04976955207356144,0.05027144683442213,0.05063233212277945,0.05157535299438977,1.0
5,67 days,0.002565832648561579,0.05065404868874332,0.05046726385748386,0.05088895218205702,0.05063233212277945,0.05222715372837459,1.0
6,74 days,0.0026637916897700375,0.051611933598442496,0.05140190296244045,0.051795868098848265,0.05487046850797311,0.0531840192850891,1.0
7,81 days,0.0025614898545233563,0.05061116333896462,0.05044784259685578,0.050954156976677524,0.052031544697113664,0.05229482119921223,1.0
8,88 days,0.003102667674278814,0.05570159489887892,0.0552332566116409,0.055636501911069974,0.05487046850797311,0.05725558946235901,1.0
9,95 days,0.0032939186976450557,0.05739267111439453,0.0570836394712939,0.05760068611018789,0.055166911706735725,0.059326939308067816,1.0
10,102 days,0.002728249449676986,0.05223264735466685,0.0486599424260378,0.04931301829252351,0.055166911706735725,0.05074786573675376,1.0
11,109 days,0.002634984619755093,0.051332101259885056,0.047772072326742215,0.048777964212123895,0.0524916413047376,0.050182803861203044,1.0
12,116 days,0.004140832524244685,0.0643493008838844,0.057679359121762294,0.0585911314560783,0.05732844977122842,0.06079449445057363,1.0
13,123 days,0.005688950028848387,0.07542512862997575,0.06627926523025356,0.06734805010365574,0.05732844977122842,0.07040239106016323,1.0
14,130 days,0.008252753390028298,0.09084466627176467,0.08030803232864969,0.08165812965265629,0.10109738091688569,0.08614949705696448,1.0
15,137 days,0.0125687636698881,0.11211049759004774,0.10729142518991533,0.10975120041497238,0.11239064910577577,0.11679028878665641,1.0
16,144 days,0.020430400245490185,0.14293495109835866,0.13813993745910777,0.14207021354675972,0.1288788475162312,0.1539590752728091,0.8
17,151 days,0.029603121539905138,0.17205557689277362,0.16532281648110825,0.17334280255829612,0.15389748323123156,0.1917631367101774,0.6000000000000001
18,158 days,0.04114883977163834,0.20285176797760068,0.19599772228449408,0.21074437059001128,0.2140867069636745,0.2383684166250712,0.4
19,165 days,0.050048453691262706,0.22371511726135698,0.2198963451225482,0.2455453707175957,0.25746032597456747,0.28220515578870553,0.2
20,172 days,0.05587112815224769,0.23637074301242889,0.23550951829844685,0.2752562965960136,0.29939848926435153,0.32012777527597147,0.0
21,179 days,0.0667518516338273,0.2583637970649667,0.2566464269612983,0.31052610846723566,0.30245211262332106,0.3692066336077881,0.0
22,186 days,0.07645964176687639,0.27651336634397333,0.2739808042435869,0.34217308663938517,0.3028838481541533,0.41505995829874587,0.0
23,193 days,0.08508287655544447,0.2916896922337923,0.28831818657478087,0.37083089639089384,0.39043576631978477,0.45834368708171175,0.0
24,200 days,0.09727171445218095,0.31188413626246037,0.3088238962119979,0.40498389293631865,0.41569521683531485,0.5110815801240889,0.0
25,207 days,0.11335410794698031,0.3366810180972196,0.3361841782254926,0.44634517397523255,0.44268753802189503,0.5764592746456267,0.0
26,214 days,0.11633581078792636,0.3410803582558315,0.340816873206074,0.47145271618674695,0.4736488308812772,0.6185042611208986,0.0
27,221 days,0.107418304709247,0.32774731838605026,0.32512357188396557,0.4810982419936286,0.4736488308812772,0.634358088869208,0.0
28,228 days,0.0858866835211454,0.29306429929478856,0.27280389930756327,0.43642154620533596,0.4736488308812772,0.5699151245131803,0.2
29,235 days,0.06287486855128348,0.25074861624998745,0.21907534621685457,0.4323312325197167,0.463922845869723,0.5196842990868776,0.4
30,242 days,0.043012230400885865,0.20739390155181966,0.1823636275333821,1.0495584374045153,0.463922845869723,0.6400638775374557,0.4
31,249 days,0.026179694964677758,0.16180140594159792,0.1485411193488115,1.9506958099046747,0.463922845869723,0.7870567871410532,0.6000000000000001
32,256 days,0.017127316607143513,0.13087137428461396,0.12381841083062302,2.9675845408665285,3.5953945422418827,0.9602664190777546,0.8
33,263 days,0.01788723983822916,0.13374318613757172,0.1282358384086621,3.573871660963992,3.5953945422418827,1.1586443817959393,0.8
34,270 days,0.018678159072386197,0.13666806163982204,0.13259473523123985,3.9054005175803477,3.5953945422418827,1.2901420703016564,0.8
35,277 days,0.012697012886052978,0.11268102274142251,0.1058864629491864,3.266832495805976,3.250739659567748,1.100137867895593,1.0
36,284 days,0.00895135321475931,0.09461159133403955,0.09120695771906931,2.505780537846845,2.110841545534961,0.9653457944914619,1.0
37,291 days,0.006904883679604375,0.08309562972626404,0.08033088208607823,1.4471412861291995,1.2164005500824995,0.7298264426998784,1.0
38,298 days,0.03181816929794256,0.17837648190818922,0.13412769515047898,0.9141535319270486,0.585800888556994,0.6478771349083766,0.8
39,305 days,0.06463393516752695,0.25423204984330156,0.19732715888456742,0.5976351960168,0.5282498659837185,0.5860550196535499,0.6000000000000001
40,312 days,0.08792150981231503,0.2965156147866669,0.257129078960886,0.5959297027512374,0.5282498659837185,0.617174317256788,0.4
41,319 days,0.09364044608549149,0.30600726475933787,0.277347531721398,0.3962731388747774,0.3940269670422082,0.5148630014038977,0.2
42,326 days,0.09600709480433,0.30985011667632145,0.2895096076199257,0.3726680582054322,0.3940269670422082,0.4858138579413974,0.2
43,333 days,0.06941189189733683,0.2634613669920826,0.2226593143985231,0.2626005580438722,0.2181177307001998,0.3273433655837713,0.4
44,340 days,0.03458222176269636,0.18596295803921908,0.14234481231242715,0.16049570931447854,0.13714483874404043,0.18734966103205822,0.6000000000000001
45,347 days,0.010898317393451212,0.10439500655419881,0.07507100408314688,0.08344516527430369,0.035463387749194275,0.09095647581514843,0.8
46,354 days,0.003558806965514612,0.0596557370712542,0.03918011373939349,0.042522457118756574,0.01772562233674992,0.044712230324418865,1.0
47,361 days,0.00032074777574121565,0.017909432591269207,0.0158064953432439,0.017414328746253108,0.013504189922464228,0.017598304441396335,1.0
