,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.005428971446054466,0.07368155431350824,0.0731514382446649,0.0751261797115341,0.07359531848866403,0.07810269805395756,1.0
1,39 days,0.005675555965937698,0.07533628585175738,0.075046237192707,0.07692832099909107,0.07359531848866403,0.0800310228396855,1.0
2,46 days,0.00543297377209549,0.07370870892978312,0.07312939731940944,0.07481756262058062,0.07359531848866403,0.0777764662660435,1.0
3,53 days,0.004656268421809749,0.06823685530422507,0.06765528750340277,0.06922240913327773,0.07104397488899585,0.07175291928823065,1.0
4,60 days,0.004133205525270189,0.06429001108469487,0.06402937660312871,0.06534870830958055,0.0641636551218638,0.06757638653177109,1.0
5,67 days,0.003931590100811293,0.06270239310274603,0.06254294429250215,0.06367754865717036,0.0641636551218638,0.06578287901853253,1.0
6,74 days,0.0035761120686766974,0.05980060257787289,0.05970915410250162,0.06084476652382191,0.05954784744342665,0.06275978794167726,1.0
7,81 days,0.0031616434295166336,0.05622849303970927,0.05535553201594186,0.05653468503077451,0.05839274560495242,0.058231406886004415,1.0
8,88 days,0.0030369469297674284,0.05510850142915726,0.054209268489799685,0.05535347461873471,0.05688006422225359,0.05698188048075274,1.0
9,95 days,0.0032604448311511908,0.05710030500050933,0.05587170931454466,0.05689242085165242,0.05688006422225359,0.058631090144888154,1.0
10,102 days,0.00291408880017138,0.05398230080472099,0.05280282454504736,0.05389772566051476,0.05248669354475341,0.05545560523290194,1.0
11,109 days,0.002758337136905072,0.052519873732760174,0.051301877431517595,0.05238484651433574,0.0502660442709248,0.05385907324388124,1.0
12,116 days,0.0030138413817127844,0.05489846429284506,0.05420674993613976,0.05522287422779569,0.05218757854548935,0.0568295757465086,1.0
13,123 days,0.003079471905249386,0.055492989694639686,0.05482505760294933,0.05583653047256256,0.05218757854548935,0.057477775776474345,1.0
14,130 days,0.003076190089447582,0.05546341216917313,0.05480204940066434,0.055871382510739025,0.05218757854548935,0.057515277356760944,1.0
15,137 days,0.003464212517227146,0.05885756125789741,0.05819191434255202,0.05925526774315752,0.05555497476858779,0.061107060265260076,1.0
16,144 days,0.0035777799516075056,0.059814546321170954,0.059307070205528195,0.060492077853793014,0.05555497476858779,0.06241133178882953,1.0
17,151 days,0.003492422815227555,0.059096724234322454,0.05843725425925763,0.059760111056507664,0.05555497476858779,0.06164106378057057,1.0
18,158 days,0.003294809325015027,0.05740042965880157,0.05644689097309372,0.05797827062056023,0.05549971904453585,0.059764548410705456,1.0
19,165 days,0.002835493437104378,0.05324935151815821,0.05274276336258739,0.054649959352675324,0.055391090137910236,0.056213537721107765,1.0
20,172 days,0.0027240782066674284,0.05219270261892393,0.05186568088857895,0.05410143598233337,0.055391090137910236,0.05562704996858534,1.0
21,179 days,0.0026408700129656086,0.05138939591944634,0.05106089580646274,0.053609624736304685,0.053040662814392375,0.05510742075974705,1.0
22,186 days,0.002476699665118408,0.04976645120076785,0.04910678404412384,0.052079244847308734,0.053040662814392375,0.05350626013770858,1.0
