,horizon,mse,rmse,mae,mdape,smape,coverage
0,32 days,1.9688121256242857e-69,4.437129844420023e-35,4.435998820947753e-35,inf,2.0,1.0
1,39 days,2.0376135217226155e-69,4.513993267299604e-35,4.513099665856847e-35,inf,2.0,1.0
2,46 days,2.1055479898368788e-69,4.5886250553263544e-35,4.5868512969649136e-35,inf,2.0,1.0
3,53 days,2.182197824831818e-69,4.6714000308599326e-35,4.669337061457068e-35,inf,2.0,1.0
4,60 days,2.2554272608870094e-69,4.7491338798637897e-35,4.747824598497662e-35,inf,2.0,1.0
5,67 days,2.3272317006336894e-69,4.824138991191785e-35,4.823105902547492e-35,inf,2.0,1.0
6,74 days,2.390466137310957e-69,4.889239345042291e-35,4.888721256080438e-35,inf,2.0,1.0
7,81 days,2.410186788000233e-69,4.909365323542579e-35,4.909089933963123e-35,inf,2.0,1.0
8,88 days,2.4184832647224976e-69,4.917807707426651e-35,4.917601342136474e-35,inf,2.0,1.0
9,95 days,2.43840926535081e-69,4.938025177488274e-35,4.937884477625214e-35,inf,2.0,1.0
10,102 days,2.4389153588289697e-69,4.938537596119898e-35,4.938394801252455e-35,inf,2.0,1.0
11,109 days,2.41140996180536e-69,4.910610921062022e-35,4.910400181313826e-35,inf,2.0,1.0
12,116 days,2.381203738284335e-69,4.879757922565765e-35,4.879022987748755e-35,inf,2.0,1.0
13,123 days,2.324353254356445e-69,4.821154689860557e-35,4.819120619451113e-35,inf,2.0,1.0
14,130 days,2.2229954584125213e-69,4.714865277409866e-35,4.7111250124379265e-35,inf,2.0,1.0
15,137 days,2.0581601791451878e-69,4.5366950295839675e-35,4.5280632038950094e-35,inf,2.0,1.0
16,144 days,1.8951922447337367e-69,4.353380576900826e-35,4.341909971752869e-35,inf,2.0,1.0
17,151 days,1.7203941688488354e-69,4.1477634561879674e-35,4.1346461672617227e-35,inf,2.0,1.0
18,158 days,1.535161574547362e-69,3.9181137994542244e-35,3.9042261820019035e-35,inf,2.0,1.0
19,165 days,1.356904324414016e-69,3.683618227251592e-35,3.6722931138966494e-35,inf,2.0,1.0
20,172 days,1.2104120598075942e-69,3.479097670097225e-35,3.464505771866597e-35,inf,2.0,1.0
21,179 days,1.0477971332051163e-69,3.236969467271998e-35,3.2177427782495546e-35,inf,2.0,1.0
22,186 days,9.363407574603155e-70,3.059968557780154e-35,3.0474749760867985e-35,inf,2.0,1.0
23,193 days,8.534396992974742e-70,2.9213690271813904e-35,2.914203243118198e-35,inf,2.0,1.0
24,200 days,7.90850053182153e-70,2.812205634696995e-35,2.809972276277213e-35,inf,2.0,1.0
25,207 days,7.500164780027854e-70,2.738642871940015e-35,2.737697858977219e-35,inf,2.0,1.0
26,214 days,7.25609123255324e-70,2.693713279573986e-35,2.69000531570973e-35,inf,2.0,1.0
27,221 days,6.806845227296192e-70,2.60899314435592e-35,2.6047308190349183e-35,inf,2.0,1.0
28,228 days,6.384520859305693e-70,2.5267609422550627e-35,2.522623370508108e-35,inf,2.0,1.0
29,235 days,5.7674359721997916e-70,2.4015486612183796e-35,2.395316087888758e-35,inf,2.0,1.0
30,242 days,5.221214959279812e-70,2.2849978029048106e-35,2.279305483727486e-35,inf,2.0,1.0
31,249 days,5.023237543354006e-70,2.2412580269469212e-35,2.2368855402487252e-35,inf,2.0,1.0
32,256 days,4.9846017853734106e-70,2.23262217703162e-35,2.2288391557907658e-35,inf,2.0,1.0
33,263 days,5.083683096638778e-70,2.254702440819803e-35,2.2493296680216956e-35,inf,2.0,1.0
34,270 days,5.7436197389803255e-70,2.3965850160134785e-35,2.3843963770531825e-35,inf,2.0,1.0
35,277 days,6.809000177243015e-70,2.609406096651691e-35,2.5908433239091875e-35,inf,2.0,1.0
36,284 days,7.992096779848437e-70,2.8270296743841296e-35,2.8049570497909503e-35,inf,2.0,1.0
37,291 days,9.338839292770045e-70,3.0559514545833424e-35,3.0331308343072064e-35,inf,2.0,1.0
38,298 days,1.0703797872297992e-69,3.2716659169753247e-35,3.258242180395483e-35,inf,2.0,1.0
39,305 days,1.187940938780533e-69,3.446651909869247e-35,3.439947847768765e-35,inf,2.0,1.0
40,312 days,1.2953719145574008e-69,3.5991275533904056e-35,3.594211669605392e-35,inf,2.0,1.0
41,319 days,1.4099706430332028e-69,3.754957580363862e-35,3.749636734313833e-35,inf,2.0,1.0
42,326 days,1.529928713692172e-69,3.911430318556336e-35,3.903212289377764e-35,inf,2.0,1.0
43,333 days,1.678296734801633e-69,4.0967020086914217e-35,4.0862833735323457e-35,inf,2.0,1.0
44,340 days,1.8323365091014724e-69,4.2805799946987e-35,4.2717459156148594e-35,inf,2.0,1.0
45,347 days,1.97505493516354e-69,4.444159015115841e-35,4.4383123536031416e-35,inf,2.0,1.0
46,354 days,2.0927122614881615e-69,4.574617209656084e-35,4.571747767771505e-35,inf,2.0,1.0
47,361 days,2.188117277946632e-69,4.6777315848032925e-35,4.6765547458609124e-35,inf,2.0,1.0
