,horizon,mse,rmse,mae,mape,mdape,smape,coverage
0,32 days,0.0044476287539516835,0.06669054471176318,0.06267592633293802,0.06438721804713429,0.07615559416032675,0.0668189340422631,1.0
1,39 days,0.0056121359992429695,0.07491419090695013,0.0742578251712848,0.07592163061859822,0.0801086662655771,0.07897095219584407,1.0
2,46 days,0.005884221223558443,0.07670867762879531,0.07649423841546292,0.07799289612218312,0.0801086662655771,0.0811774164013074,1.0
3,53 days,0.005265280768510167,0.07256225443376306,0.07219166632000616,0.0735862666071271,0.07615559416032675,0.07642972059664142,1.0
4,60 days,0.0048397287409200065,0.06956815895882258,0.06926102707965531,0.07040030195061786,0.0674136914110327,0.07299360503931264,1.0
5,67 days,0.004735282059990506,0.06881338576171431,0.06853976024755402,0.06945692459599664,0.0674136914110327,0.07197655564027985,1.0
6,74 days,0.004401368330020997,0.06634280918095793,0.06626986702949632,0.06718960014303195,0.0674136914110327,0.06953051608703388,1.0
7,81 days,0.00421166691665506,0.06489735677710658,0.06475554973464345,0.06569787086139653,0.06619462909905326,0.06793904294419602,1.0
8,88 days,0.004368112507391271,0.06609169771908777,0.06597367580034916,0.06685820521610442,0.06793060059063889,0.0691786828276151,1.0
9,95 days,0.004749187651128515,0.06891435011032546,0.06862362885084468,0.06942177724833914,0.06877204400075367,0.07193905863724166,1.0
10,102 days,0.004329158601783319,0.06579634185715282,0.06524472267112931,0.0662158709865383,0.06793060059063889,0.06851966473368182,1.0
11,109 days,0.004008310787071431,0.06331122165202177,0.06262938541276773,0.0636764667550927,0.059955045002855596,0.06581397003493789,1.0
12,116 days,0.003924807776227765,0.06264828629920985,0.06189715441656421,0.06290762303147536,0.05611082638476885,0.06499848730116758,1.0
13,123 days,0.003631988998468369,0.06026598541854575,0.059508314034098536,0.06055659848985787,0.05611082638476885,0.062494469711865716,1.0
14,130 days,0.0033783571517788428,0.058123636773509305,0.057800531923977605,0.05888905519710011,0.05611082638476885,0.06069474066984256,1.0
15,137 days,0.0036650034567013825,0.060539272019915984,0.060200921160663695,0.06123293159430589,0.05617547788255148,0.06318912572325364,1.0
16,144 days,0.0036987120964353023,0.06081703787948984,0.060504276243978874,0.061614534639654134,0.05798303807026687,0.06359345883156478,1.0
17,151 days,0.0035070706717855215,0.059220525764176746,0.058604569449403315,0.05987031554775945,0.05798303807026687,0.06175533842219317,1.0
18,158 days,0.003291891076475778,0.0573750039344293,0.056449745290808734,0.05792877333635751,0.05798303807026687,0.059710169473542185,1.0
19,165 days,0.002838746655949619,0.053279889789203005,0.052713930960491165,0.05462179646768361,0.05413988845306864,0.05618667098150922,1.0
20,172 days,0.002629553926005782,0.05127917633899536,0.051011910016433154,0.053416263480751264,0.05413988845306864,0.054899960289561164,1.0
21,179 days,0.002510357555771513,0.05010346850040936,0.049898652550468395,0.05280829370167765,0.05413988845306864,0.05425615183761474,1.0
22,186 days,0.0024019196410741605,0.04900938319418191,0.04862294873097404,0.05205387463270358,0.05413988845306864,0.05346619504046715,1.0
23,193 days,0.0027337206835128585,0.052284994821773276,0.051785959023471856,0.05621158128213327,0.054943189174898814,0.05787092195052026,1.0
24,200 days,0.004260053300283814,0.06526908380147384,0.06178669793843282,0.06836075779766036,0.06110089312958362,0.07111914240470624,1.0
25,207 days,0.007373314781046124,0.08586800790193123,0.07779722150269894,0.08813400245944479,0.06725630007269025,0.09328870560243638,0.8
26,214 days,0.011245408982630371,0.10604437270610059,0.09726862010574384,0.1128342331618121,0.11488577103070413,0.12117470828122709,0.6000000000000001
27,221 days,0.01516647996274358,0.12315226332773417,0.11849284832208802,0.13907058336407443,0.15996711643850572,0.15056467303382914,0.4
28,228 days,0.016532777894793127,0.1285798502674238,0.12689034785134634,0.15064260468541593,0.15996711643850572,0.16333848860520458,0.4
29,235 days,0.017067813865369964,0.13064384358005532,0.1293781393358567,0.15492071559301746,0.15996711643850572,0.16820920493516903,0.2
30,242 days,0.019768624905406616,0.14060094205021037,0.1378956056646195,0.1650441793528275,0.1747993865917366,0.18050771012615982,0.2
31,249 days,0.027828764347176793,0.16681955624919037,0.15816850010853883,0.18872341809073673,0.1747993865917366,0.21103793266121512,0.2
32,256 days,0.047329266474145724,0.21755290500047506,0.1979740567727062,0.233420830086024,0.2105844352375558,0.2721950367790995,0.2
